Speaker: Mujer con gorra
  Tier Type: po, Annotations Count: 213
    Time Stamp: ("'ts107'", "'ts108'"), Annotation: (...) imamunta na wakichikangi
    Time Stamp: ("'ts109'", "'ts110'"), Annotation: shuj (...)
    Time Stamp: ("'ts111'", "'ts112'"), Annotation: (no se entiende)
    Time Stamp: ("'ts113'", "'ts114'"), Annotation: shinaka mikukunamantaka
    Time Stamp: ("'ts115'", "'ts116'"), Annotation: Kitumanda yachijkunapash
    Time Stamp: ("'ts117'", "'ts118'"), Annotation: desmanayakun kuymi
    Time Stamp: ("'ts121'", "'ts122'"), Annotation: chimba na mikunata yachan
    Time Stamp: ("'ts123'", "'ts124'"), Annotation: kununka mikunata yachanmi
    Time Stamp: ("'ts131'", "'ts132'"), Annotation: ñuka wambrito
    Time Stamp: ("'ts133'", "'ts134'"), Annotation: (no se entiende)
    Time Stamp: ("'ts135'", "'ts136'"), Annotation: kununga nu si chaypika karanajunchari charinajunchari
    Time Stamp: ("'ts137'", "'ts138'"), Annotation: (no se entiende)
    Time Stamp: ("'ts139'", "'ts140'"), Annotation: mikunchari nacha mikun
    Time Stamp: ("'ts141'", "'ts142'"), Annotation: ñuka ñañaku Manila kwinta
    Time Stamp: ("'ts144'", "'ts146'"), Annotation: pusunka (...) shina nigringa (...)
    Time Stamp: ("'ts147'", "'ts148'"), Annotation: shina ninka
    Time Stamp: ("'ts149'", "'ts151'"), Annotation: mamita shimitaka paluma uman
    Time Stamp: ("'ts153'", "'ts154'"), Annotation: ama mashtichu ama antipichun nin (...)
    Time Stamp: ("'ts155'", "'ts156'"), Annotation: (...) ajchaka (...)
    Time Stamp: ("'ts157'", "'ts158'"), Annotation: ñukutaka (...)
    Time Stamp: ("'ts163'", "'ts164'"), Annotation: ñuka lungito (...)
    Time Stamp: ("'ts171'", "'ts172'"), Annotation: chimbatami rinajun (...)
    Time Stamp: ("'ts173'", "'ts174'"), Annotation: ukupika shitan pimi imashna nirka ñuka wawaka (...)
    Time Stamp: ("'ts175'", "'ts176'"), Annotation: imapacha sakirkani wawatapash
    Time Stamp: ("'ts177'", "'ts178'"), Annotation: imapita wakangi nin mami jaja
    Time Stamp: ("'ts179'", "'ts181'"), Annotation: pero wakashkani
    Time Stamp: ("'ts186'", "'ts188'"), Annotation: aa shujtachu japingichiya
    Time Stamp: ("'ts189'", "'ts190'"), Annotation: (...) chay kushtul ukupi tiajukami
    Time Stamp: ("'ts191'", "'ts192'"), Annotation: (...) kalpangacha
    Time Stamp: ("'ts193'", "'ts194'"), Annotation: shuk (...) kunanka japinakun sarunguna
    Time Stamp: ("'ts197'", "'ts198'"), Annotation: imaurusta nachu yachapungi imaurusta
    Time Stamp: ("'ts199'", "'ts201'"), Annotation: rikupi urawada
    Time Stamp: ("'ts205'", "'ts206'"), Annotation: aa pagi
    Time Stamp: ("'ts207'", "'ts208'"), Annotation: wawakunata pushimungi rinanchi escuelamantalan
    Time Stamp: ("'ts209'", "'ts210'"), Annotation: kununka ya escuela tukurikpika las diezta ya zhujshinajun
    Time Stamp: ("'ts211'", "'ts212'"), Annotation: chimi apurajuni
    Time Stamp: ("'ts213'", "'ts214'"), Annotation: i shina apamugringa chimungachari Luisituka.
    Time Stamp: ("'ts217'", "'ts218'"), Annotation: mashtita operachika vesiculata
    Time Stamp: ("'ts219'", "'ts220'"), Annotation: (...) operachishkami mana sanuyagun
    Time Stamp: ("'ts221'", "'ts222'"), Annotation: ña kizha yazhimari
    Time Stamp: ("'ts223'", "'ts224'"), Annotation: (...) imachari vesículapima (...) pus shina kidashka pus imachari pus tiashka ninakun
    Time Stamp: ("'ts225'", "'ts226'"), Annotation: pus tiishkapachaga kashnabish (...)
    Time Stamp: ("'ts227'", "'ts228'"), Annotation: (no se entiende)
    Time Stamp: ("'ts229'", "'ts230'"), Annotation: chiga
    Time Stamp: ("'ts231'", "'ts232'"), Annotation: mana
    Time Stamp: ("'ts233'", "'ts234'"), Annotation: mana mana sanuyaka
    Time Stamp: ("'ts235'", "'ts236'"), Annotation: (no se entiende)
    Time Stamp: ("'ts237'", "'ts238'"), Annotation: sanuyanukun
    Time Stamp: ("'ts239'", "'ts240'"), Annotation: Otavalupimari azhi tian
    Time Stamp: ("'ts241'", "'ts242'"), Annotation: venenumi
    Time Stamp: ("'ts243'", "'ts244'"), Annotation: ashtawanga jarizha(...)
    Time Stamp: ("'ts245'", "'ts246'"), Annotation: (...) jariyadu
    Time Stamp: ("'ts247'", "'ts248'"), Annotation: paktandi paktangala paktana kan
    Time Stamp: ("'ts249'", "'ts250'"), Annotation: (...) celular (...)
    Time Stamp: ("'ts251'", "'ts252'"), Annotation: setenta i siete ninmi setenta i siete añumi ninma
    Time Stamp: ("'ts253'", "'ts254'"), Annotation: chiga (...) chimi nijukani
    Time Stamp: ("'ts255'", "'ts256'"), Annotation: (no se entiende)
    Time Stamp: ("'ts257'", "'ts258'"), Annotation: (no se entiende)
    Time Stamp: ("'ts259'", "'ts260'"), Annotation: (no se entiende)
    Time Stamp: ("'ts261'", "'ts262'"), Annotation: shamun ñawpanin nin
    Time Stamp: ("'ts263'", "'ts264'"), Annotation: kunun kunun
    Time Stamp: ("'ts265'", "'ts266'"), Annotation: may imapuj miercolista rinama kani mashtiman
    Time Stamp: ("'ts267'", "'ts268'"), Annotation: (...) mangerata (...)
    Time Stamp: ("'ts269'", "'ts270'"), Annotation: pichari kunun kununka
    Time Stamp: ("'ts271'", "'ts272'"), Annotation: (no se entiende)
    Time Stamp: ("'ts274'", "'ts276'"), Annotation: (...) payga
    Time Stamp: ("'ts277'", "'ts278'"), Annotation: (no se entiende)
    Time Stamp: ("'ts283'", "'ts284'"), Annotation: (...) wañushami ninga wasipi tiajush (...)
    Time Stamp: ("'ts285'", "'ts287'"), Annotation: (...)guka este año desde que se va, se ha ido, rin nin Españata
    Time Stamp: ("'ts291'", "'ts292'"), Annotation: shamungi visitungi mana visita shamun shamukani nin
    Time Stamp: ("'ts293'", "'ts294'"), Annotation: (no se entiende)
    Time Stamp: ("'ts295'", "'ts296'"), Annotation: maypita (...) uyula ve
    Time Stamp: ("'ts298'", "'ts300'"), Annotation: chimuntaka España Españata rigrini nin
    Time Stamp: ("'ts301'", "'ts302'"), Annotation: chimuntaka maytacha japi(...)
    Time Stamp: ("'ts303'", "'ts304'"), Annotation: rishapachaka (...)ga
    Time Stamp: ("'ts305'", "'ts306'"), Annotation: (no se entiende)
    Time Stamp: ("'ts309'", "'ts310'"), Annotation: (no se entiende)
    Time Stamp: ("'ts315'", "'ts316'"), Annotation: na na na mashtitachu ringa ustula
    Time Stamp: ("'ts317'", "'ts318'"), Annotation: maish iglesiagukunayma rikuringaman
    Time Stamp: ("'ts319'", "'ts320'"), Annotation: shina nisha mama parlakta uyani Españata
    Time Stamp: ("'ts321'", "'ts322'"), Annotation: churiwan igual conversado dice pero no entiende
    Time Stamp: ("'ts323'", "'ts324'"), Annotation: ña kanchaman lukchimungichi (...)
    Time Stamp: ("'ts325'", "'ts326'"), Annotation: chiuna laduman muntamungichiya
    Time Stamp: ("'ts327'", "'ts328'"), Annotation: chay tranquilo limpiana
    Time Stamp: ("'ts329'", "'ts330'"), Annotation: ya tukuchinchigmi tiarishunchu
    Time Stamp: ("'ts337'", "'ts338'"), Annotation: ñukanchika chay chaywan ratugutaka
    Time Stamp: ("'ts341'", "'ts342'"), Annotation: ya kaypi ña tukuchikunchij jakula chayman
    Time Stamp: ("'ts343'", "'ts344'"), Annotation: yakutaka mayta churarkangichi
    Time Stamp: ("'ts345'", "'ts346'"), Annotation: (no se entiende)
    Time Stamp: ("'ts347'", "'ts348'"), Annotation: (...)pak kaymun shamungi
    Time Stamp: ("'ts349'", "'ts350'"), Annotation: escubamanta japingi (...)
    Time Stamp: ("'ts351'", "'ts352'"), Annotation: escobaka
    Time Stamp: ("'ts353'", "'ts354'"), Annotation: fichashun
    Time Stamp: ("'ts355'", "'ts356'"), Annotation: mima, ñuka makipash
    Time Stamp: ("'ts357'", "'ts358'"), Annotation: ven, mi andate alla.
    Time Stamp: ("'ts359'", "'ts360'"), Annotation: (no se entiende)
    Time Stamp: ("'ts361'", "'ts362'"), Annotation: ukupi, ajá
    Time Stamp: ("'ts363'", "'ts365'"), Annotation: ashta mapayajun nin
    Time Stamp: ("'ts381'", "'ts384'"), Annotation: kaypish manchani kun kununka agustutami piru ashtawan
    Time Stamp: ("'ts385'", "'ts386'"), Annotation: pulvunga chipika autouunama gulpimi mapayashun
    Time Stamp: ("'ts387'", "'ts388'"), Annotation: mm izhikta
    Time Stamp: ("'ts392'", "'ts394'"), Annotation: kununka charkitami japinchi kuykunamun
    Time Stamp: ("'ts395'", "'ts396'"), Annotation: chakishka timpu karangabuj jiwa izhij timpo
    Time Stamp: ("'ts397'", "'ts399'"), Annotation: shina sara
    Time Stamp: ("'ts406'", "'ts408'"), Annotation: awakatipish izhin kunun kununka zhamichingapa rishka
    Time Stamp: ("'ts409'", "'ts410'"), Annotation: shuk kutiwanka chayma apukanimi kancha kayka ñuka huertumi.
    Time Stamp: ("'ts411'", "'ts414'"), Annotation: yakumi yakumi izhin yakutaka zhaviwalamanta japishami
    Time Stamp: ("'ts415'", "'ts416'"), Annotation: rijunchi asha kilasha kilawala a
    Time Stamp: ("'ts417'", "'ts418'"), Annotation: rigumanda charishaka ashkadacha rigunchimunri paganaka dubli lukshin
    Time Stamp: ("'ts419'", "'ts420'"), Annotation: zhavi putablewalaka dubli
    Time Stamp: ("'ts439'", "'ts440'"), Annotation: a chi shina kawsanchij ña payayanchijmi kay trabajin
    Time Stamp: ("'ts442'", "'ts444'"), Annotation: ishki kizhami atalbaga wiñin
    Time Stamp: ("'ts445'", "'ts446'"), Annotation: chimi ishki kizhami ña jatuni
    Time Stamp: ("'ts448'", "'ts451'"), Annotation: kay ñukaj subrinutumi wañuchingabuj apun kaymuntaka
    Time Stamp: ("'ts452'", "'ts454'"), Annotation: atalpataka wañuchingapak apun ñuka sobrino
    Time Stamp: ("'ts455'", "'ts456'"), Annotation: paymi pilusha kutin entrigajun tindagunabi supermaxigunabi
    Time Stamp: ("'ts465'", "'ts466'"), Annotation: mana
    Time Stamp: ("'ts471'", "'ts472'"), Annotation: mashti wakimpika mingada ruunchij wakimpika kutin mashti paganimi
    Time Stamp: ("'ts473'", "'ts474'"), Annotation: paganimi shina kulawagunabuj shina paganimi
    Time Stamp: ("'ts477'", "'ts478'"), Annotation: wakimpika atalbagunata mikuni
    Time Stamp: ("'ts481'", "'ts482'"), Annotation: kaymunka shamunmi puzhituwaga chiripi
    Time Stamp: ("'ts483'", "'ts484'"), Annotation: puncha tukyishkawan shamun puzhuga chitami kalefaksiunwan wiñachini ñukaka
    Time Stamp: ("'ts485'", "'ts486'"), Annotation: vitaminagunaan kalefaksionkunaan shina luskunaanmi wiñachini
    Time Stamp: ("'ts487'", "'ts488'"), Annotation: ishki kizhamaga ya siete libra ocho librami tukun
    Time Stamp: ("'ts489'", "'ts490'"), Annotation: mikiga piro mikitaka cuatro mil dolartami gastani
    Time Stamp: ("'ts491'", "'ts492'"), Annotation: mikibujla wakimpika ganani wakimpika mana prisiu rebajarun
    Time Stamp: ("'ts493'", "'ts494'"), Annotation: ari mana prisiu fijuchu subijun ribajarijun
    Time Stamp: ("'ts495'", "'ts498'"), Annotation: ama yanga tiashi nishalami nigusiuwan tiani kuchiwalan atalbalawan.
    Time Stamp: ("'ts499'", "'ts500'"), Annotation: a chaytaka ñuka sulu trabajaytaka trabajani ñuka kusash aparte trabajun ñukash aparte trabajani
    Time Stamp: ("'ts501'", "'ts502'"), Annotation: shina limpianagunabi chimi rugani kumadriuunada ayuduj shamuchun
    Time Stamp: ("'ts503'", "'ts504'"), Annotation: shina kada puncha karanajujpiga yuka sulu karanilami
    Time Stamp: ("'ts505'", "'ts506'"), Annotation: kuchimun atulbamun chi ñukuj churi nini chimi kununka mana estudiagun na estudiajushami ayudawka
    Time Stamp: ("'ts507'", "'ts508'"), Annotation: chimuntaga pay rikpi estudiashikmi nun kay wataga sululami sakirisha
    Time Stamp: ("'ts509'", "'ts511'"), Annotation: wakimpika ayudakunata kayani shina
    Time Stamp: ("'ts512'", "'ts514'"), Annotation: suluwalaga jaykuni
    Time Stamp: ("'ts517'", "'ts518'"), Annotation: kuchikpika ya sanukaka rinimi ña rukpika manchani rupakpika
    Time Stamp: ("'ts519'", "'ts521'"), Annotation: (no se entiende)
    Time Stamp: ("'ts526'", "'ts528'"), Annotation: rupukpika ña rinchi rupukpika ña rinchimi wasiman deskansangapu
    Time Stamp: ("'ts529'", "'ts530'"), Annotation: (...) almuzungapa chaypi trabajunchi ñukanchij
    Time Stamp: ("'ts537'", "'ts538'"), Annotation: kaypika ñukaka charinimi awakate limon kaykunaka limunkunami
    Time Stamp: ("'ts539'", "'ts541'"), Annotation: limon
    Time Stamp: ("'ts542'", "'ts544'"), Annotation: kunun kunun limon tianmi apusha ringi
    Time Stamp: ("'ts545'", "'ts546'"), Annotation: pazhigrizha
    Time Stamp: ("'ts548'", "'ts550'"), Annotation: a a ña kaynagu rukanchij tukuchikanchij
    Time Stamp: ("'ts551'", "'ts552'"), Annotation: kutiyala rurukshun
    Time Stamp: ("'ts554'", "'ts555'"), Annotation: limuwan awakatewan
    Time Stamp: ("'ts558'", "'ts560'"), Annotation: awakatika aparisha manchantaymi aparun
    Time Stamp: ("'ts562'", "'ts564'"), Annotation: kununka ña tukushka kaya watapaj
    Time Stamp: ("'ts565'", "'ts566'"), Annotation: agustu kaya wata lukshinga kununka na kargadupichu
    Time Stamp: ("'ts569'", "'ts571'"), Annotation: ima awakati
    Time Stamp: ("'ts572'", "'ts574'"), Annotation: a segun
    Time Stamp: ("'ts577'", "'ts578'"), Annotation: kaybiga aparitaka aparunmi aparishaka manchantami aparin
    Time Stamp: ("'ts580'", "'ts584'"), Annotation: kununka izhan imapacha yurala sakishka
    Time Stamp: ("'ts585'", "'ts587'"), Annotation: agustukunata (...)
    Time Stamp: ("'ts601'", "'ts603'"), Annotation: chibiga uchujlalami gun awakatika kaybiga jatun
    Time Stamp: ("'ts608'", "'ts611'"), Annotation:  shina (...) rigujpika (...)
    Time Stamp: ("'ts612'", "'ts614'"), Annotation: kunan tutapash rikusha pakarirka chayta
    Time Stamp: ("'ts617'", "'ts618'"), Annotation: dale tablapi dali bloke bloketa dale
    Time Stamp: ("'ts645'", "'ts647'"), Annotation: kaybi tiaringi
    Time Stamp: ("'ts649'", "'ts653'"), Annotation: mapayikpika maymantami sinkachik shamungi ningami warmika
    Time Stamp: ("'ts655'", "'ts657'"), Annotation: warmika maypituj
    Time Stamp: ("'ts660'", "'ts662'"), Annotation: kada viernes nachu trabajanyari kutin
    Time Stamp: ("'ts664'", "'ts665'"), Annotation: a lunes a viernes
    Time Stamp: ("'ts672'", "'ts675'"), Annotation: wawaka kuti piwunta sakirun
    Time Stamp: ("'ts685'", "'ts686'"), Annotation: añusta shinaka kwidashpa riksirinun
    Time Stamp: ("'ts692'", "'ts694'"), Annotation: kunanga paychu maskasha kurka
    Time Stamp: ("'ts698'", "'ts701'"), Annotation: ña paysh yachanchu kichwata
    Time Stamp: ("'ts719'", "'ts720'"), Annotation: a
    Time Stamp: ("'ts754'", "'ts756'"), Annotation: maymanta rirkangi
    Time Stamp: ("'ts773'", "'ts774'"), Annotation: escuelaman lukshisha rinajukalam plantasiungukunapi trabajangapa
    Time Stamp: ("'ts775'", "'ts776'"), Annotation: plantasiukuna kan kusha kuti empleada maskanajun
    Time Stamp: ("'ts777'", "'ts778'"), Annotation: kay wawagunala mana empleota maskasha kawsanajun
    Time Stamp: ("'ts779'", "'ts780'"), Annotation: kusata trabajachun munanakun
    Time Stamp: ("'ts783'", "'ts784'"), Annotation: kusaka mana trabajan shuktaka japingalami nunmi
    Time Stamp: ("'ts785'", "'ts787'"), Annotation: ña shuk molestalangami shuk umbriuna pushish rungalami ñuka
    Time Stamp: ("'ts833'", "'ts835'"), Annotation: a
  Tier Type: tn, Annotations Count: 213
    Time Stamp: ('85',), Annotation: ah para ver
    Time Stamp: ('',), Annotation: El vecino
    Time Stamp: ('85',), Annotation: Si avisa, y le cierra
    Time Stamp: ('',), Annotation: yendo para allá
    Time Stamp: ('',), Annotation: la próxima semana dice
    Time Stamp: ('',), Annotation: va a pelar entrando no más.
    Time Stamp: ('',), Annotation: me dijo que vaya por las tripas
    Time Stamp: ('',), Annotation: también estoy enviando por las tripas
    Time Stamp: ('',), Annotation: (...) cogerán
    Time Stamp: ('1',), Annotation: desde las doce ya empezamos
    Time Stamp: ('1',), Annotation: ya le matan
    Time Stamp: ('3',), Annotation: hay dias que me olvido
    Time Stamp: ('3',), Annotation: dicen que no vale el telefono, el suyo sí vale
    Time Stamp: ('3',), Annotation: que será, creo que está bien
    Time Stamp: ('3',), Annotation: si tiene telefono, diciendo que le van a llamar
    Time Stamp: ('3',), Annotation: arriba y arriba (...)
    Time Stamp: ('4',), Annotation: mamá, contesta
    Time Stamp: ('4',), Annotation: (no se entiende)
    Time Stamp: ('4',), Annotation: el dinero (...) lentamente
    Time Stamp: ('4',), Annotation: como dos y le dan dinero
    Time Stamp: ('4',), Annotation: que es
    Time Stamp: ('4',), Annotation: en el seguro tiene mucho
    Time Stamp: ('4',), Annotation: o va a vender en el verano.
    Time Stamp: ('4',), Annotation: estando enfermo toca ir a vender
    Time Stamp: ('4',), Annotation: voy a entrar allé, si es bueno, un poco barato.
    Time Stamp: ('4',), Annotation: el dia de mañana que lleve si es que trae
    Time Stamp: ('5',), Annotation: a (...)
    Time Stamp: ('5',), Annotation: para un dolar cincuenta (...)
    Time Stamp: ('5',), Annotation: ellos no (...)
    Time Stamp: ('5',), Annotation: están llevando mucho
    Time Stamp: ('5',), Annotation: Pero grande, con la mama y el papa grande.
    Time Stamp: ('5',), Annotation: tienen que arreglar ahora, han venido imprevisto a otras personas
    Time Stamp: ('5',), Annotation: El Esteban
    Time Stamp: ('5',), Annotation: (no se entiende)
    Time Stamp: ('5',), Annotation: ya, ya se debe ir a las doce digo.
    Time Stamp: ('5',), Annotation: hasta que se haga las doce me apure, hirviendo en una caldera.
    Time Stamp: ('6',), Annotation: ellos estan hablando diciendo, yo no
    Time Stamp: ('6',), Annotation: por qué no guardaste
    Time Stamp: ('6',), Annotation: otro (...)
    Time Stamp: ('6',), Annotation: (no se entiende)
    Time Stamp: ('6',), Annotation: entonces por los que comen.
    Time Stamp: ('6',), Annotation: Tambien los que saben de Quito
    Time Stamp: ('6',), Annotation: se están desmayando los cuyes.
    Time Stamp: ('6',), Annotation: el del otro lado no puede comer
    Time Stamp: ('6',), Annotation: ahora pueden comer
    Time Stamp: ('6',), Annotation: mi niñito
    Time Stamp: ('7',), Annotation: (no se entiende)
    Time Stamp: ('7',), Annotation: ahora no sé si allá estarán dando, estarán teniendo
    Time Stamp: ('7',), Annotation: (no se entiende)
    Time Stamp: ('7',), Annotation: será que comen o no comen
    Time Stamp: ('7',), Annotation: es como mi hermanita Manuela
    Time Stamp: ('7',), Annotation: las tripas, asi son (....)
    Time Stamp: ('7',), Annotation: así dicen
    Time Stamp: ('7',), Annotation: como dice la mamita, la paloma miente
    Time Stamp: ('7',), Annotation: para que no hagan esto
    Time Stamp: ('7',), Annotation: (...) el cabello (...)
    Time Stamp: ('8',), Annotation: a mí (....)
    Time Stamp: ('8',), Annotation: mi jovencito
    Time Stamp: ('8',), Annotation: están por otro lado (...)
    Time Stamp: ('8',), Annotation: adentro boto, como dijo a mi hijo
    Time Stamp: ('8',), Annotation: Para que deje al niño.
    Time Stamp: ('8',), Annotation: Porque lloras me dice mami dice.
    Time Stamp: ('8',), Annotation: pero lloré
    Time Stamp: ('8',), Annotation: ah, van a coger otro
    Time Stamp: ('9',), Annotation: allá dentro del costal había
    Time Stamp: ('9',), Annotation: (...) será que resbala
    Time Stamp: ('9',), Annotation: ahora otros están cogiendo
    Time Stamp: ('9',), Annotation: sabes qué hora es
    Time Stamp: ('9',), Annotation: mire la hora
    Time Stamp: ('9',), Annotation: ah, gracias
    Time Stamp: ('9',), Annotation: nos vamos a llevar a los niños de la escuela
    Time Stamp: ('9',), Annotation: ahora que ya no hay escuela están saliendo a las diez
    Time Stamp: ('9',), Annotation: por eso estoy apurándome
    Time Stamp: ('10',), Annotation: y asi tocará traer, será que viene
    Time Stamp: ('10',), Annotation: le hizo operar la vesícula
    Time Stamp: ('10',), Annotation: eso no está recurperandose.
    Time Stamp: ('10',), Annotation: ya es más de un mes
    Time Stamp: ('10',), Annotation: dicen que se ha quedado un pus en la vesícula
    Time Stamp: ('10',), Annotation: si es que hay el pus, asi es (...)
    Time Stamp: ('10',), Annotation: (no se entiende)
    Time Stamp: ('10',), Annotation: entonces
    Time Stamp: ('10',), Annotation: no
    Time Stamp: ('10',), Annotation: si no se cura
    Time Stamp: ('11',), Annotation: (no se entiende)
    Time Stamp: ('11',), Annotation: están curándose
    Time Stamp: ('11',), Annotation: en Otavalo hay bien
    Time Stamp: ('11',), Annotation: es veneno
    Time Stamp: ('11',), Annotation: mas esta como bien.
    Time Stamp: ('11',), Annotation: está levantado
    Time Stamp: ('11',), Annotation: ha alcanzado
    Time Stamp: ('11',), Annotation: celular
    Time Stamp: ('11',), Annotation: dice que es de setenta y siete años de edad
    Time Stamp: ('11',), Annotation: entonces, por eso dije
    Time Stamp: ('12',), Annotation: (no se entiende)
    Time Stamp: ('12',), Annotation: (no se entiende)
    Time Stamp: ('12',), Annotation: (no se entiende)
    Time Stamp: ('12',), Annotation: dice que se adelanta.
    Time Stamp: ('12',), Annotation: ahora mismo
    Time Stamp: ('12',), Annotation: para que, el miercoles debo irme a
    Time Stamp: ('12',), Annotation: la manguera
    Time Stamp: ('12',), Annotation: quién será ahorita
    Time Stamp: ('12',), Annotation: (no se entiende)
    Time Stamp: ('12',), Annotation: (...) él
    Time Stamp: ('13',), Annotation: (no se entiende)
    Time Stamp: ('13',), Annotation: ha de querer morirse solo pasando en la casa
    Time Stamp: ('13',), Annotation: dice que este año se va a España.
    Time Stamp: ('13',), Annotation: dice que vino sin poder visitar
    Time Stamp: ('13',), Annotation: (no se entiende)
    Time Stamp: ('13',), Annotation: dónde es el hoyo ve?
    Time Stamp: ('13',), Annotation: entonces dice que va ir a España
    Time Stamp: ('13',), Annotation: de ahí a dónde será que (...)
    Time Stamp: ('13',), Annotation: si es que se realmente se va
    Time Stamp: ('13',), Annotation: (no se entiende)
    Time Stamp: ('14',), Annotation: (no se entiende)
    Time Stamp: ('14',), Annotation: no, será que irá por Ustula?
    Time Stamp: ('14',), Annotation: en alguna iglesia se verá
    Time Stamp: ('14',), Annotation: eso escucho que la mama conversa, dice que a España
    Time Stamp: ('14',), Annotation: ha conversado al hijo, pero no entiende
    Time Stamp: ('14',), Annotation: sacarán para afuera
    Time Stamp: ('14',), Annotation: allá vendrán a montonar
    Time Stamp: ('14',), Annotation: ahí se limpia tranquilo
    Time Stamp: ('14',), Annotation: ya terminamos, nos sentamos?
    Time Stamp: ('14',), Annotation: nosotros sí un poquito
    Time Stamp: ('15',), Annotation: aquí ya terminamos, vamos para allá
    Time Stamp: ('15',), Annotation: dónde pusieron el agua?
    Time Stamp: ('15',), Annotation: (no se entiende)
    Time Stamp: ('15',), Annotation: vendrás acá
    Time Stamp: ('15',), Annotation: cogerás de la escoba
    Time Stamp: ('15',), Annotation: dónde está la escoba?
    Time Stamp: ('15',), Annotation: barramos
    Time Stamp: ('15',), Annotation: mi mano también
    Time Stamp: ('15',), Annotation: ven, ándate allá
    Time Stamp: ('15',), Annotation: (no se entiende)
    Time Stamp: ('16',), Annotation: adentro? si es asi
    Time Stamp: ('16',), Annotation: si está ensuciándose dicen
    Time Stamp: ('16',), Annotation: ahora aquí hay mucho viento, pero en agosto es más fuerte
    Time Stamp: ('16',), Annotation: hará polvo y ahí se ensuciarán los autos y todos nos mojaremos
    Time Stamp: ('16',), Annotation: mm todos
    Time Stamp: ('16',), Annotation: ahora cogemos charki para los cuyes
    Time Stamp: ('16',), Annotation: para dar en tiempo de sequía, cuando no hay hierba
    Time Stamp: ('16',), Annotation: maíz
    Time Stamp: ('16',), Annotation: para comer el aguacate, ahora se ha ido a
    Time Stamp: ('16',), Annotation: para la otra ocasión te debería llevar allá, esto es mi huerto
    Time Stamp: ('17',), Annotation: no tenemos agua, el agua cogemos de las llaves
    Time Stamp: ('17',), Annotation: regamos un poco
    Time Stamp: ('17',), Annotation: si tuviéramos riego regaríamos mucho, el pago sale el doble
