Speaker: simeon
  Tier Type: po, Annotations Count: 143
    Time Stamp: ("'ts642'", "'ts645'"), Annotation: aaa sumak rrandi rrandi
    Time Stamp: ("'ts648'", "'ts651'"), Annotation: imashina shinagui ya  a shuk punlla ningui  compañerakuna ministini ayuda shamuylla  shamunllu
    Time Stamp: ("'ts658'", "'ts661'"), Annotation: sumak
    Time Stamp: ("'ts663'", "'ts664'"), Annotation: aa ya
    Time Stamp: ("'ts681'", "'ts683'"), Annotation: alli kanman  kuti shuik punlla firmangapak pero  compañera pura trabajashpa
    Time Stamp: ("'ts689'", "'ts690'"), Annotation: ya
    Time Stamp: ("'ts691'", "'ts693'"), Annotation: bueno ña quince minutos paktarka ña wañuchisha
  Tier Type: tn, Annotations Count: 143
    Time Stamp: ('',), Annotation: yaa
    Time Stamp: ('',), Annotation: entonces hoy diez eee nueve dijimos  nueve de enero de 2019
    Time Stamp: ('',), Annotation: en quito en este lugar
    Time Stamp: ('',), Annotation: hoy estoy conociendoles a las compañeras
    Time Stamp: ('',), Annotation: eeee
    Time Stamp: ('',), Annotation: aqui este sector se llama pambamar , verdad
    Time Stamp: ('',), Annotation: eee en este sector hay otras comunidades
    Time Stamp: ('',), Annotation: con que nombres hay
    Time Stamp: ('2',), Annotation: en ahí
    Time Stamp: ('3',), Annotation: la mitad de la estancia m mm
    Time Stamp: ('3',), Annotation: pamba marka
    Time Stamp: ('3',), Annotation: ese
    Time Stamp: ('3',), Annotation: en ahí hay un pukara, ¿verdad? o es pasando por alla
    Time Stamp: ('3',), Annotation: aja
    Time Stamp: ('3',), Annotation: ya
    Time Stamp: ('3',), Annotation: mmmm
    Time Stamp: ('3',), Annotation: en ahí esta montaña
    Time Stamp: ('3',), Annotation: tiene nombre esta montaña de arriba
    Time Stamp: ('4',), Annotation: es pamba marka mismo o es otro nombre
    Time Stamp: ('4',), Annotation: si toda esta montaña, ¿verdad?
    Time Stamp: ('4',), Annotation: mjm
    Time Stamp: ('4',), Annotation: y esa de alla esa montaña
    Time Stamp: ('4',), Annotation: montaña de tabacunmdo, el nombre
    Time Stamp: ('4',), Annotation: tiene nombre esos picos
    Time Stamp: ('4',), Annotation: montaña blanca , si esa de montaña de cayambe
    Time Stamp: ('4',), Annotation: es yurgu urku, asi  mismo dicen en la chimba
    Time Stamp: ('4',), Annotation: montaña blanca, si
    Time Stamp: ('4',), Annotation: asi es la montaña de tabacundo imbabura
    Time Stamp: ('5',), Annotation: (aaaa lus...)
    Time Stamp: ('5',), Annotation: aqui, bueno y este ustedes son nacidas aqui
    Time Stamp: ('5',), Annotation: a aa y en esta comunidad que familias hay que tipo de apellido tienen
    Time Stamp: ('5',), Annotation: cobacango
    Time Stamp: ('5',), Annotation: mjm
    Time Stamp: ('14',), Annotation: entonces
    Time Stamp: ('14',), Annotation: queria preguntar, si ese es oton
    Time Stamp: ('14',), Annotation: aqui es la parroquia
    Time Stamp: ('14',), Annotation: todo ooo
    Time Stamp: ('14',), Annotation: ahí esta
    Time Stamp: ('14',), Annotation: en ahi debe ser la cabecera alto
    Time Stamp: ('14',), Annotation: mm y te vas allá alguno de estos días
    Time Stamp: ('15',), Annotation: si
    Time Stamp: ('15',), Annotation: en ahí oton que significado tiene oton, ¿  saben ? del nombre
    Time Stamp: ('15',), Annotation: oton
    Time Stamp: ('15',), Annotation: y sus padre o sus abuelos tenian alguna idea de lo que significa el nombre de oton
    Time Stamp: ('15',), Annotation: que es
    Time Stamp: ('15',), Annotation: si si
    Time Stamp: ('15',), Annotation: bueno entonces en ahí
    Time Stamp: ('15',), Annotation: a tal vez  las dos osea  usted primero después ustedes las dos podrian hablar juntas
    Time Stamp: ('15',), Annotation: eeeem  como era antes cuando ustedes aun eran pequeñas
    Time Stamp: ('15',), Annotation: a pie
    Time Stamp: ('16',), Annotation: para tener una lampara en casa
    Time Stamp: ('16',), Annotation: luz, como es que dicen luz o micha
    Time Stamp: ('16',), Annotation: no había luz
    Time Stamp: ('16',), Annotation: si
    Time Stamp: ('22',), Annotation: como es que dijiostes que se llama?
    Time Stamp: ('22',), Annotation: aaa de la vertiente de al frente
    Time Stamp: ('22',), Annotation: en ahí es una cascada grande oo que
    Time Stamp: ('23',), Annotation: mmmm
    Time Stamp: ('23',), Annotation: eso es por detras
    Time Stamp: ('23',), Annotation: ya si yo me voy me pierdo o que
    Time Stamp: ('23',), Annotation: otro día me llevas
    Time Stamp: ('23',), Annotation: debe ser bueno filmar en la quebrada
    Time Stamp: ('23',), Annotation: tal vez le pòdriamos dejar hablar a la compañera de su vida de niñez como era  alguna idea
    Time Stamp: ('23',), Annotation: tal vez usted podría hablar de su niñez como era
    Time Stamp: ('23',), Annotation: aqui
    Time Stamp: ('23',), Annotation: aaa el era el presidente de aqui
    Time Stamp: ('23',), Annotation: en que momento
    Time Stamp: ('35',), Annotation: como es este trabajo
    Time Stamp: ('35',), Annotation: ese trabajo de  tsawar mishki (dulce de agave) como es ese trabajo
    Time Stamp: ('37',), Annotation: solo para tomar aqui o también para vender en algun lugar
    Time Stamp: ('37',), Annotation: y sueles madrugar para recogerlo es bueno cogerlo de mañana o en la tarde o se daña, al cogerlo o que hora es que  lo cogen
    Time Stamp: ('37',), Annotation: mmm
    Time Stamp: ('37',), Annotation: han escuchado como es que dicen en otras provincias este, rumbo chawar, claro debe ser otro dialecto, en aqui como es que hablan escuche poco pero como es que dijeron
    Time Stamp: ('37',), Annotation: esa planta me dijistes que era
    Time Stamp: ('37',), Annotation: tsauru (penco, agave ))
    Time Stamp: ('37',), Annotation: aja asi dicen aqui verdad
    Time Stamp: ('38',), Annotation: sanka o tsauro
    Time Stamp: ('38',), Annotation: es lo mismo
    Time Stamp: ('38',), Annotation: tsauro o sanka es lo mismo
    Time Stamp: ('38',), Annotation: a bueno
    Time Stamp: ('38',), Annotation: yy las hojas de la planta lo llamana igual
    Time Stamp: ('38',), Annotation: o tiene otro nombre
    Time Stamp: ('38',), Annotation: si
    Time Stamp: ('38',), Annotation: tzanka
    Time Stamp: ('38',), Annotation: tsauro o tzanka
    Time Stamp: ('38',), Annotation: a bueno
    Time Stamp: ('39',), Annotation: eeee
    Time Stamp: ('39',), Annotation: entonces deben decir asi, hoja de tsauro o raíz de tsauro
    Time Stamp: ('39',), Annotation: a buenoi
    Time Stamp: ('39',), Annotation: (..........)
    Time Stamp: ('39',), Annotation: emmm
    Time Stamp: ('39',), Annotation: pero paseamos en el huerto
    Time Stamp: ('39',), Annotation: ya voy a coger el microfono y lo pondré aqui
    Time Stamp: ('39',), Annotation: vamos a pasear en la mm yo puedo cargar pero
    Time Stamp: ('39',), Annotation: solo....
    Time Stamp: ('120',), Annotation: lo safo de aqui
    Time Stamp: ('120',), Annotation: y la llevo
    Time Stamp: ('39',), Annotation: vamos a conocer
    Time Stamp: ('40',), Annotation: (risa ) el sembrío , yo quiero conocer todo lo sembrado
    Time Stamp: ('40',), Annotation: poco
    Time Stamp: ('40',), Annotation: a es eso bien
    Time Stamp: ('40',), Annotation: vamos
    Time Stamp: ('40',), Annotation: a conocer
    Time Stamp: ('40',), Annotation: ya ha
    Time Stamp: ('40',), Annotation: buenisimo
    Time Stamp: ('40',), Annotation: en aqui que es lo que tiene sembrado
    Time Stamp: ('51',), Annotation: esos son yerbas medicinales o que
    Time Stamp: ('51',), Annotation: eso es mati ,, como es que dijiostes
    Time Stamp: ('51',), Annotation: no ese yerba de mate, como es que dijistes
    Time Stamp: ('52',), Annotation: lo dijistes al ultimo
    Time Stamp: ('52',), Annotation: lo que esta ahí no sé
    Time Stamp: ('52',), Annotation: ruda después de eso
    Time Stamp: ('52',), Annotation: aa ya como asi
    Time Stamp: ('52',), Annotation: para hacer la limpia, si
    Time Stamp: ('52',), Annotation: en ahí me dijistes que eso era el payco
    Time Stamp: ('52',), Annotation: para que es eso
    Time Stamp: ('52',), Annotation: aa bueno
    Time Stamp: ('52',), Annotation: si
    Time Stamp: ('52',), Annotation: tienen muchas clase de yerbas
    Time Stamp: ('53',), Annotation: juyanguilla
    Time Stamp: ('53',), Annotation: aa como asi con agua o que
    Time Stamp: ('53',), Annotation: que bien
    Time Stamp: ('53',), Annotation: aaa si
    Time Stamp: ('53',), Annotation: si
    Time Stamp: ('53',), Annotation: buenisimo, yo no puedo ya, suelen morirse los que estaban andando conmigo, no conosco
    Time Stamp: ('53',), Annotation: si
    Time Stamp: ('53',), Annotation: cierto
    Time Stamp: ('53',), Annotation: cuantos hijos
    Time Stamp: ('53',), Annotation: si
    Time Stamp: ('54',), Annotation: a ya
    Time Stamp: ('54',), Annotation: ellos no le ayudan a sembrar
    Time Stamp: ('54',), Annotation: si si bien esta
    Time Stamp: ('54',), Annotation: aa ya
    Time Stamp: ('63',), Annotation: usted también tiene en casa sembrado una huerta
    Time Stamp: ('63',), Annotation: aa ya
    Time Stamp: ('63',), Annotation: y las compañeras si le ayudan en ahi
    Time Stamp: ('63',), Annotation: aa que bien reciprocamente
    Time Stamp: ('63',), Annotation: como es que dices, compañeras este día necesito ayuda y si vienen
    Time Stamp: ('63',), Annotation: que bien
    Time Stamp: ('63',), Annotation: aa ya
    Time Stamp: ('131',), Annotation: seria bueno filmar otro día que esten trabajando entre compañeras
    Time Stamp: ('63',), Annotation: ya
    Time Stamp: ('63',), Annotation: bueno ya alcanzó los quince minutos para morirse
  Tier Type: dt, Annotations Count: 133
    Time Stamp: ('',), Annotation: ya
    Time Stamp: ('',), Annotation: entonces kunan puncha eee diez  de nueve nirkanchik nachu nueve de enero  de 2019
    Time Stamp: ('',), Annotation: pampa marquitopi kay llaktapi
    Time Stamp: ('',), Annotation: kunan rikskuni compeñerakunata
    Time Stamp: ('',), Annotation: eeeee
    Time Stamp: ('',), Annotation: kaypika   entonces kaypi pampa Marquito shuti kan nachu
    Time Stamp: ('',), Annotation:  eee kay  sectorpi  ima kutin shuk comunidadkuna
    Time Stamp: ('',), Annotation: ima shuti tiyan
    Time Stamp: ('2',), Annotation: chaypi
    Time Stamp: ('3',), Annotation: chawpi estancia mm
    Time Stamp: ('3',), Annotation: Pamba marka
    Time Stamp: ('3',), Annotation: chay
    Time Stamp: ('3',), Annotation: chaypi tiyan chay pikara nachu o o  ashtawan chayta yallishka
    Time Stamp: ('3',), Annotation: aja
    Time Stamp: ('3',), Annotation: ya
    Time Stamp: ('3',), Annotation: mmmm
    Time Stamp: ('3',), Annotation: chaypika kay urku
    Time Stamp: ('3',), Annotation: shutita charin kay hawa urku
    Time Stamp: ('4',), Annotation: Pamba Marka mismo o  ashka shuti
    Time Stamp: ('4',), Annotation: ari  ju tukuy urku nachu
    Time Stamp: ('4',), Annotation: mjm
    Time Stamp: ('4',), Annotation: y chimpapi kay urku
    Time Stamp: ('4',), Annotation: Tabacundo urku shutita
    Time Stamp: ('4',), Annotation: charinchu chay picokuna
    Time Stamp: ('4',), Annotation: Yurgu urku ari chayta Cayambe  urku
    Time Stamp: ('4',), Annotation: Yurgu urku ari   shinapash nin la Chimpapi
    Time Stamp: ('4',), Annotation: Yurgu urku ari
    Time Stamp: ('4',), Annotation: a aa Tabacundo urku Imbabura
    Time Stamp: ('5',), Annotation: kaypika  bueno y kay y  kikinkuna kaypi nacido kankichik
    Time Stamp: ('5',), Annotation: aaa kay comunidadpi ima familiakunata tiyan ima apellidokuna tiyan
    Time Stamp: ('5',), Annotation: mjm
    Time Stamp: ('14',), Annotation: chayka
    Time Stamp: ('14',), Annotation: tapuna munarkani chay Oton
    Time Stamp: ('14',), Annotation: kaypi kan parroquia
    Time Stamp: ('14',), Annotation: tukuy ooo
    Time Stamp: ('14',), Annotation: chaypi kan
    Time Stamp: ('14',), Annotation:  chaypi cabecera alto kan
    Time Stamp: ('14',), Annotation: mm y chayta imata rinkichi  o suleo ima puncha
    Time Stamp: ('15',), Annotation: ari
    Time Stamp: ('15',), Annotation: chaypi Oton ima significadota charinchu yachankichik shuti
    Time Stamp: ('15',), Annotation: Oton
    Time Stamp: ('15',), Annotation: y tayta mamakuna abuelokuna ima ima yuyayta charirkachu  chay Oton shuti
    Time Stamp: ('15',), Annotation: imami kan
    Time Stamp: ('15',), Annotation: ari ari
    Time Stamp: ('15',), Annotation: bueno entonces chaypika
    Time Stamp: ('15',), Annotation:  a tal vez ishkanti osea  primero kikin chay hipa kikin asha parlayta ushankichik
    Time Stamp: ('15',), Annotation: eeem  ima shina karka kay llaktapi pero punta  kikinkuna uchilla  kashpa
    Time Stamp: ('16',), Annotation: lamparata charinkapak wasipi
    Time Stamp: ('16',), Annotation: micha  ima shina ninkichik luz micha
    Time Stamp: ('16',), Annotation: na tiyashkachu micha
    Time Stamp: ('16',), Annotation: ari
    Time Stamp: ('22',), Annotation: ima shuti wayku nirkanki
    Time Stamp: ('22',), Annotation: aa chimpa pukyumanta
    Time Stamp: ('22',), Annotation: chaypika hatun pakchachu o ima
    Time Stamp: ('23',), Annotation: mmmm
    Time Stamp: ('23',), Annotation: chayta shina  washaman
    Time Stamp: ('23',), Annotation:  ya ñuka rishpaka (chinka) chinkarisha
    Time Stamp: ('23',), Annotation: shuk  puncha pushawanki
    Time Stamp: ('23',), Annotation: nachu alli alli kanka filmankapak waykupi
    Time Stamp: ('23',), Annotation: nachu tapushun compañerata   asha parlachun paypak ima wawa kashpa ima  shina karka  kay sectorpi  ima yuyay
    Time Stamp: ('23',), Annotation:  nachu ashalla  pudinki ima shina  karka kikin uchilla  wawa huras
    Time Stamp: ('23',), Annotation: kaypi
    Time Stamp: ('23',), Annotation: aaa kaypika presidente karka
    Time Stamp: ('23',), Annotation: ima horaskunapi
    Time Stamp: ('35',), Annotation: ima shina kan kay trabajo
    Time Stamp: ('35',), Annotation:  chay tsawar mishki trabajo ima shina rurana kanki
    Time Stamp: ('37',), Annotation: kaypi upiyankapalla oo hatunkapak maypipash
    Time Stamp: ('37',), Annotation: y madrugashpa rina karkanki ima kashpa tutamanta ashtawan  ahli ahli kan o chishi na valinchu  hapina o imawras   hapina kan
    Time Stamp: ('37',), Annotation: mmmm
    Time Stamp: ('37',), Annotation: uyashkankichik shuk  provinciakunapi nin rumbo chawar claro shuk parlaykuna kaypi ima parlay ima shina  parlankichik uyarkani   ashalla pero na ima shina nirkanki
    Time Stamp: ('37',), Annotation: chay plantata nirkani
    Time Stamp: ('37',), Annotation: tsawru
    Time Stamp: ('37',), Annotation: aja shina nin kaypi nachu
    Time Stamp: ('38',), Annotation: sanka tsawru
    Time Stamp: ('38',), Annotation: chay chayllata kan
    Time Stamp: ('38',), Annotation: tsawru o sanka igualchu kan
    Time Stamp: ('38',), Annotation: a yaya
    Time Stamp: ('38',), Annotation: yyy paypak panka chaykunata igual
    Time Stamp: ('38',), Annotation: o shuk shutikunata charinkacha
    Time Stamp: ('38',), Annotation: ari
    Time Stamp: ('38',), Annotation: zanka
    Time Stamp: ('38',), Annotation: tsawru o zanka
    Time Stamp: ('38',), Annotation: a ya ya
    Time Stamp: ('39',), Annotation: eeee
    Time Stamp: ('39',), Annotation:  entonces ninkichik shina  tsawru panka o  tsawru sapi  chaykunata
    Time Stamp: ('39',), Annotation: a ya
    Time Stamp: ('39',), Annotation: emmmm
    Time Stamp: ('39',), Annotation: pero nachu paseashun chay huertopi
    Time Stamp: ('39',), Annotation: ya kay microfonota hapikrini  churakrini kaypi
    Time Stamp: ('39',), Annotation: vamos a pasear en la mm yo puedo cargar pero
    Time Stamp: ('39',), Annotation: solo .....
    Time Stamp: ('120',), Annotation: lo safo de aqui
    Time Stamp: ('120',), Annotation: y la llevo
    Time Stamp: ('39',), Annotation: haku riksinkapak
    Time Stamp: ('40',), Annotation: (risa ) chakrata ñuta tukuy  tarpushkakunata riksina munani
    Time Stamp: ('40',), Annotation: ashalla
    Time Stamp: ('40',), Annotation: a chaychu haber
    Time Stamp: ('40',), Annotation: haku
    Time Stamp: ('40',), Annotation: riksinkapak
    Time Stamp: ('40',), Annotation: sumak
    Time Stamp: ('40',), Annotation: kaypi imata tarpushkata charinki
    Time Stamp: ('51',), Annotation: chaykuna hampi  hiwakuna o imatak
    Time Stamp: ('51',), Annotation: ari chayka mati ima shina nirkanki
