Speaker: mujer 2
  Tier Type: po, Annotations Count: 211
    Time Stamp: ("'ts186'", "'ts189'"), Annotation: na marthamun
    Time Stamp: ("'ts190'", "'ts192'"), Annotation: ari ari
    Time Stamp: ("'ts194'", "'ts197'"), Annotation: wachajun
    Time Stamp: ("'ts198'", "'ts203'"), Annotation: charijunimi wachajun vuevokunata jatungapa  aaa jatojunin
    Time Stamp: ("'ts208'", "'ts210'"), Annotation: jala
    Time Stamp: ("'ts211'", "'ts212'"), Annotation: chayri milluku tyanllu
    Time Stamp: ("'ts215'", "'ts216'"), Annotation: yaa
    Time Stamp: ("'ts219'", "'ts222'"), Annotation: ñukaka rrina kani ñukapash kutin uka tandayman ñan ari
    Time Stamp: ("'ts223'", "'ts225'"), Annotation: ashtawampash wakaychina chay washapi yapuchirkani
    Time Stamp: ("'ts227'", "'ts228'"), Annotation: jala
    Time Stamp: ("'ts229'", "'ts231'"), Annotation: ñuka mamita (..,..)
    Time Stamp: ("'ts232'", "'ts234'"), Annotation: mmm
    Time Stamp: ("'ts237'", "'ts238'"), Annotation: ñukaka nima na ima  rrurray purini  wawandima kani
    Time Stamp: ("'ts239'", "'ts241'"), Annotation: chirin wawandikia chirin
    Time Stamp: ("'ts242'", "'ts244'"), Annotation: wawandi na puri ushani wakashpaymanga
    Time Stamp: ("'ts245'", "'ts248'"), Annotation: mashti sirinata munan shina aparishkalla tyasha nin   mmm
    Time Stamp: ("'ts251'", "'ts252'"), Annotation: ñuka mamitapash nara shamun yanuna kani
    Time Stamp: ("'ts253'", "'ts254'"), Annotation: Rodolfoka
    Time Stamp: ("'ts256'", "'ts258'"), Annotation: ari llamata kacharikrini  ashalawata
    Time Stamp: ("'ts263'", "'ts265'"), Annotation: shina kashpaka shinaguman mañay
    Time Stamp: ("'ts266'", "'ts268'"), Annotation: jala
    Time Stamp: ("'ts270'", "'ts272'"), Annotation: yaa
    Time Stamp: ("'ts275'", "'ts277'"), Annotation: mmmmmm
    Time Stamp: ("'ts279'", "'ts280'"), Annotation: yaaa
    Time Stamp: ("'ts282'", "'ts284'"), Annotation: ñukanchi mamitata exonerado  kanga na rrina kanchi
    Time Stamp: ("'ts287'", "'ts288'"), Annotation: ñukanchika exonerado kan Chaykia na rrina kan imashti   mashti toriku Rafaelta pero kunan seccionbika
    Time Stamp: ("'ts289'", "'ts292'"), Annotation: mashti nirkaka erchon rrichu nirkaka   nerkaka  ari erchin rrichun alfonso nirka
    Time Stamp: ("'ts296'", "'ts298'"), Annotation: ari shina nirkami kunanga ya
    Time Stamp: ("'ts299'", "'ts302'"), Annotation: independiente nirkami campaña de abandono nin de doscientos a trecientosmi  churana kanga nin
    Time Stamp: ("'ts305'", "'ts306'"), Annotation: shinapash rratu kuti (.....-.-..) sakikringapak nirkaka
    Time Stamp: ("'ts308'", "'ts309'"), Annotation: arii
    Time Stamp: ("'ts311'", "'ts313'"), Annotation: jala
    Time Stamp: ("'ts316'", "'ts318'"), Annotation: joel apure molintimipish wakran watana apure
    Time Stamp: ("'ts319'", "'ts320'"), Annotation: apure o si no ura patu kuchapi llama kanchama baju ama shinaychu apure tayticu
    Time Stamp: ("'ts326'", "'ts328'"), Annotation: apamuy apamuy apure
    Time Stamp: ("'ts329'", "'ts330'"), Annotation: apure apure contento llushtisha piti llushtinga
    Time Stamp: ("'ts331'", "'ts333'"), Annotation: pero semejante chrimari
    Time Stamp: ("'ts335'", "'ts336'"), Annotation: jala
    Time Stamp: ("'ts337'", "'ts338'"), Annotation: mama zuelaka ña mashna watata kangui
    Time Stamp: ("'ts340'", "'ts343'"), Annotation: yaaa
    Time Stamp: ("'ts345'", "'ts346'"), Annotation: aaa aaa
    Time Stamp: ("'ts348'", "'ts351'"), Annotation: ñukaka treinta años
    Time Stamp: ("'ts352'", "'ts355'"), Annotation: mm
    Time Stamp: ("'ts358'", "'ts360'"), Annotation: treintay cinco payka ña
    Time Stamp: ("'ts362'", "'ts364'"), Annotation: mm cinco años
    Time Stamp: ("'ts365'", "'ts366'"), Annotation: cinco años yalimi
    Time Stamp: ("'ts368'", "'ts370'"), Annotation: ari chaypi nima na ima rrurray tukunika
    Time Stamp: ("'ts371'", "'ts374'"), Annotation: yana yana  yalin trabajanama
    Time Stamp: ("'ts375'", "'ts376'"), Annotation: yajunga imasha tukusha ñukaymanga kay wasiwapi chayma   paylla purin trabajashpa
    Time Stamp: ("'ts378'", "'ts380'"), Annotation: ari kaya rrinalla
    Time Stamp: ("'ts382'", "'ts384'"), Annotation: arii
    Time Stamp: ("'ts387'", "'ts388'"), Annotation: trabajangami rrandikrirkam ari tabatachari ima chari
    Time Stamp: ("'ts390'", "'ts392'"), Annotation: mm
    Time Stamp: ("'ts393'", "'ts394'"), Annotation: imatapa parlay
    Time Stamp: ("'ts397'", "'ts398'"), Annotation: imachari kan
    Time Stamp: ("'ts401'", "'ts402'"), Annotation: jala
    Time Stamp: ("'ts406'", "'ts407'"), Annotation: imawracha wayrachinguiya
    Time Stamp: ("'ts410'", "'ts412'"), Annotation: mmm
    Time Stamp: ("'ts413'", "'ts415'"), Annotation: jala Normaka ima horasta shamusha nirka
    Time Stamp: ("'ts417'", "'ts419'"), Annotation: Rosika na shamun na
    Time Stamp: ("'ts426'", "'ts427'"), Annotation: ña
    Time Stamp: ("'ts428'", "'ts430'"), Annotation: ñaa
    Time Stamp: ("'ts433'", "'ts435'"), Annotation: mashtikari Bencaka a dio no
    Time Stamp: ("'ts440'", "'ts443'"), Annotation: jalaa
    Time Stamp: ("'ts445'", "'ts447'"), Annotation: wilsonka
    Time Stamp: ("'ts450'", "'ts453'"), Annotation: mmm
    Time Stamp: ("'ts454'", "'ts456'"), Annotation: jalaa
    Time Stamp: ("'ts459'", "'ts460'"), Annotation: yaaa
    Time Stamp: ("'ts465'", "'ts467'"), Annotation: kunanga wawandikia mana rrikurin  pipash rrandishpa kiwata rrandishpa apamuna
    Time Stamp: ("'ts468'", "'ts471'"), Annotation: veinte dolar jaturka
    Time Stamp: ("'ts473'", "'ts475'"), Annotation: mm
    Time Stamp: ("'ts476'", "'ts479'"), Annotation: ashkaka ashka alpallataka jatusha nin ari  ashpata rrandingapa
    Time Stamp: ("'ts480'", "'ts483'"), Annotation: kaypi tres milta mañan
    Time Stamp: ("'ts485'", "'ts487'"), Annotation: mm
    Time Stamp: ("'ts491'", "'ts493'"), Annotation: jalaa
    Time Stamp: ("'ts494'", "'ts496'"), Annotation: jiwa illaymandaka kunanga urkuwa na rri pudini urkupi nachu
    Time Stamp: ("'ts497'", "'ts499'"), Annotation: ñukalla tyarkani sarun watataka
    Time Stamp: ("'ts501'", "'ts502'"), Annotation: kunanga imashti kucha tanga padre loma michirkani chaymandaka washa yali michi purirkani jawa imashti  tilon kuchama michispa purirkanikia
    Time Stamp: ("'ts504'", "'ts507'"), Annotation: demas rrumi siki padre rrumi siki    kay chimba  rrumi chaka  sisata  mikuk llamakuna urkuta
    Time Stamp: ("'ts508'", "'ts510'"), Annotation: chay lindo chayta mikushpaka llamaka lindo  imami na  imashtirka
    Time Stamp: ("'ts511'", "'ts513'"), Annotation: na amañarishpa irkiyarka llamakuna
    Time Stamp: ("'ts514'", "'ts516'"), Annotation: mm chayka ñukashi urkulla purishpaka na
    Time Stamp: ("'ts517'", "'ts519'"), Annotation: imastirka  yaku kuti nachu ludu yaku kanga kucha tanga ukumanga
    Time Stamp: ("'ts520'", "'ts522'"), Annotation: chayta na imashti chaymanga na ufiay pudirkani mapa yakuta shimiwa tukyarka antes kunanga sanulla kani
    Time Stamp: ("'ts523'", "'ts524'"), Annotation:  kutinga rrishalla yuyani ima  llamawakunata ñawpachishpa jiwa nima illan  llamawakuna wawandi kani tía
    Time Stamp: ("'ts526'", "'ts528'"), Annotation: ari  na kacharinllo pero ñuka ima hora rrini
    Time Stamp: ("'ts529'", "'ts530'"), Annotation: urkuguman rrikpi sharun shimi tukyarka mashti yarjan mashti yarjak purirkangui (........)nose na na rrishachu yani kutimbika
    Time Stamp: ("'ts531'", "'ts532'"), Annotation: rrishalla yani llamawa kanllata
    Time Stamp: ("'ts534'", "'ts535'"), Annotation: ñawpachishka
    Time Stamp: ("'ts536'", "'ts539'"), Annotation: ari rrinchimi chay laduta michikrinchi
    Time Stamp: ("'ts540'", "'ts542'"), Annotation: mm
    Time Stamp: ("'ts543'", "'ts545'"), Annotation: puntata kikinguna rrikchu karkanguichi o na
    Time Stamp: ("'ts554'", "'ts556'"), Annotation: jala
    Time Stamp: ("'ts563'", "'ts565'"), Annotation: chay (.......) dibichu karkangui
    Time Stamp: ("'ts566'", "'ts569'"), Annotation: jalaa
    Time Stamp: ("'ts570'", "'ts573'"), Annotation: unidochu urkupi kawsashkiangui
    Time Stamp: ("'ts576'", "'ts579'"), Annotation: mmmmmm
    Time Stamp: ("'ts582'", "'ts584'"), Annotation: yaa
    Time Stamp: ("'ts587'", "'ts588'"), Annotation: mmm
    Time Stamp: ("'ts589'", "'ts591'"), Annotation: shina kunamka puntataka uchalla parlanguimanga
    Time Stamp: ("'ts594'", "'ts599'"), Annotation: jala ñukaka
    Time Stamp: ("'ts602'", "'ts605'"), Annotation: jala
    Time Stamp: ("'ts606'", "'ts608'"), Annotation: ñukanchika chay rrumi pungu nachu fiña wakra tyan
    Time Stamp: ("'ts609'", "'ts610'"), Annotation: chayta rrikuyman chayta nachu kunanga wantalo jawa rrinalla kanga nachu chaki rrishpa wantalo rrictota
    Time Stamp: ("'ts611'", "'ts613'"), Annotation: kutin como se llama carrunga nachu ura kutin wangajita rrinaya
    Time Stamp: ("'ts614'", "'ts617'"), Annotation: eso wangajita purina rrikurin
    Time Stamp: ("'ts618'", "'ts620'"), Annotation: ari chaki ñanda chay pugruta vichaylla pasanajurin
    Time Stamp: ("'ts621'", "'ts623'"), Annotation: chayta mashti turiku Marianomari wakrata apashka puri karian
    Time Stamp: ("'ts624'", "'ts627'"), Annotation: jalaa
    Time Stamp: ("'ts628'", "'ts631'"), Annotation: mmm
    Time Stamp: ("'ts633'", "'ts634'"), Annotation: jalaa
    Time Stamp: ("'ts636'", "'ts638'"), Annotation: mmm
    Time Stamp: ("'ts639'", "'ts641'"), Annotation: shinaka mamitanga mamitam imashti urkuman rrishpaka ñukagulla (....)
    Time Stamp: ("'ts643'", "'ts644'"), Annotation: jalaa
    Time Stamp: ("'ts646'", "'ts648'"), Annotation: jalaa
    Time Stamp: ("'ts650'", "'ts652'"), Annotation: yaa
    Time Stamp: ("'ts655'", "'ts656'"), Annotation: ñukaka rriksitaka rriksinin
    Time Stamp: ("'ts657'", "'ts658'"), Annotation: ñukapash kunanmi ashataka kay (......)kunanga llamakuna chaypi tinllu
    Time Stamp: ("'ts660'", "'ts662'"), Annotation: jala
    Time Stamp: ("'ts664'", "'ts667'"), Annotation: mmm
    Time Stamp: ("'ts672'", "'ts674'"), Annotation: jala
    Time Stamp: ("'ts677'", "'ts679'"), Annotation: mmm
    Time Stamp: ("'ts681'", "'ts682'"), Annotation: ya
    Time Stamp: ("'ts685'", "'ts686'"), Annotation: ya
    Time Stamp: ("'ts689'", "'ts691'"), Annotation: kikin sapa o panikunandi
    Time Stamp: ("'ts693'", "'ts695'"), Annotation: ya
    Time Stamp: ("'ts698'", "'ts700'"), Annotation: mamakuna kuti kikimba mamakuna nachu mashti urku kiloman shamun karka
    Time Stamp: ("'ts702'", "'ts704'"), Annotation: aaa
    Time Stamp: ("'ts706'", "'ts708'"), Annotation: jala
    Time Stamp: ("'ts711'", "'ts714'"), Annotation: tyashkallama shina tiompota llama charirkanguichari (........)
    Time Stamp: ("'ts718'", "'ts721'"), Annotation: mm
    Time Stamp: ("'ts724'", "'ts727'"), Annotation: na
    Time Stamp: ("'ts732'", "'ts735'"), Annotation: mmm
    Time Stamp: ("'ts740'", "'ts743'"), Annotation: jala
    Time Stamp: ("'ts745'", "'ts747'"), Annotation: mmm
    Time Stamp: ("'ts748'", "'ts750'"), Annotation: ya mashna watawanda tia kallararkanguiyari
    Time Stamp: ("'ts760'", "'ts763'"), Annotation: mmm
    Time Stamp: ("'ts782'", "'ts785'"), Annotation: ashta
    Time Stamp: ("'ts788'", "'ts791'"), Annotation: mmm
    Time Stamp: ("'ts800'", "'ts801'"), Annotation: mmmmm
    Time Stamp: ("'ts805'", "'ts806'"), Annotation: julo
    Time Stamp: ("'ts810'", "'ts812'"), Annotation: jala
    Time Stamp: ("'ts820'", "'ts823'"), Annotation: ama llamakunata kuskujuchu
    Time Stamp: ("'ts824'", "'ts826'"), Annotation: mmm
    Time Stamp: ("'ts828'", "'ts831'"), Annotation: turuchu  mas kanchi o ñanachu (..............)
    Time Stamp: ("'ts836'", "'ts838'"), Annotation: mmm
    Time Stamp: ("'ts840'", "'ts842'"), Annotation: aaa
    Time Stamp: ("'ts852'", "'ts855'"), Annotation: ya
    Time Stamp: ("'ts861'", "'ts862'"), Annotation: cada punlla kikin sapa panikuna kutin naschu michishpa aidan karka
    Time Stamp: ("'ts864'", "'ts867'"), Annotation: mmmm
    Time Stamp: ("'ts869'", "'ts870'"), Annotation: taa
    Time Stamp: ("'ts872'", "'ts875'"), Annotation: mmmmm
    Time Stamp: ("'ts932'", "'ts934'"), Annotation: cierto
    Time Stamp: ("'ts943'", "'ts947'"), Annotation: jala chaymandaka topachirrka o na
    Time Stamp: ("'ts948'", "'ts949'"), Annotation: ari
    Time Stamp: ("'ts950'", "'ts953'"), Annotation: nima nima shina ña rrishkaka (.......)
    Time Stamp: ("'ts954'", "'ts957'"), Annotation: na chu inrrigarka
    Time Stamp: ("'ts958'", "'ts961'"), Annotation: jala
    Time Stamp: ("'ts963'", "'ts965'"), Annotation: ta
    Time Stamp: ("'ts966'", "'ts967'"), Annotation: chaypiyari rrupata aparishka
    Time Stamp: ("'ts968'", "'ts969'"), Annotation: jijiji
    Time Stamp: ("'ts980'", "'ts983'"), Annotation: mmm
    Time Stamp: ("'ts994'", "'ts997'"), Annotation: mmmmmm
    Time Stamp: ("'ts999'", "'ts1001'"), Annotation: ya
    Time Stamp: ("'ts1002'", "'ts1003'"), Annotation: jala (...................)
    Time Stamp: ("'ts1005'", "'ts1007'"), Annotation: ya
    Time Stamp: ("'ts1030'", "'ts1031'"), Annotation: na tamyamunllu
    Time Stamp: ("'ts1039'", "'ts1045'"), Annotation: zara Cofri Tuaquisa
    Time Stamp: ("'ts1047'", "'ts1048'"), Annotation: Maria Flores
    Time Stamp: ("'ts1050'", "'ts1053'"), Annotation: treinta años
  Tier Type: tn, Annotations Count: 211
    Time Stamp: ('103',), Annotation: aaa yaa
    Time Stamp: ('103',), Annotation: antes (.............................................)
    Time Stamp: ('4',), Annotation: no es de salir
    Time Stamp: ('4',), Annotation: sere de salir yo
    Time Stamp: ('4',), Annotation: solo entre hombres  hablan de ahi si no sé
    Time Stamp: ('4',), Annotation: si, volveremos
    Time Stamp: ('4',), Annotation: (risa) ya ya señora zoila    tus hgermanos, el Rafael?
    Time Stamp: ('4',), Annotation: a que hora suele venir
    Time Stamp: ('4',), Annotation: mmm
    Time Stamp: ('5',), Annotation: (...........)los doctores
    Time Stamp: ('5',), Annotation: si
    Time Stamp: ('5',), Annotation:  eres de aqui sapa
    Time Stamp: ('5',), Annotation: aaa eso (....)
    Time Stamp: ('5',), Annotation: ya
    Time Stamp: ('5',), Annotation: oye
    Time Stamp: ('5',), Annotation: aaa quien alguien mas esta en arriba
    Time Stamp: ('5',), Annotation: oye
    Time Stamp: ('5',), Annotation: hoy a que horas viene
    Time Stamp: ('5',), Annotation: mm
    Time Stamp: ('6',), Annotation: oye
    Time Stamp: ('6',), Annotation: mamita se fue al terreno de melloco
    Time Stamp: ('14',), Annotation:  mañana a donde debes ir
    Time Stamp: ('14',), Annotation: eso es muy duro
    Time Stamp: ('14',), Annotation: enserio?
    Time Stamp: ('14',), Annotation: aaa
    Time Stamp: ('14',), Annotation: yo estuve en arriba ayer también
    Time Stamp: ('14',), Annotation:  de ahí yo estuve por atras  solo encontre  nueve quintales ya que el niño estaba lloriqueando
    Time Stamp: ('14',), Annotation: aaa
    Time Stamp: ('14',), Annotation: ahora se fue este como se llama
    Time Stamp: ('14',), Annotation: a cayambe don es?
    Time Stamp: ('15',), Annotation: se fue a averiguar donde vender eternit y palos y cuanto es el costo
    Time Stamp: ('15',), Annotation: si
    Time Stamp: ('15',), Annotation: si
    Time Stamp: ('15',), Annotation: si vino no mas
    Time Stamp: ('15',), Annotation: si
    Time Stamp: ('15',), Annotation: solo se van los peones no va nadie mas
    Time Stamp: ('15',), Annotation: eso esta trabajando el hermano Abelardo
    Time Stamp: ('15',), Annotation: si el Linico esta trabajando pero que sera de hacer pues (......)
    Time Stamp: ('15',), Annotation: asi es
    Time Stamp: ('15',), Annotation: eso es lo que esta poniendo
    Time Stamp: ('16',), Annotation: es partido pero  no sé
    Time Stamp: ('16',), Annotation: na con Martha
    Time Stamp: ('16',), Annotation: si si
    Time Stamp: ('19',), Annotation: esta poniendo huevos
    Time Stamp: ('19',), Annotation:  si los tengo ya que estan poniendo huevos para vender
    Time Stamp: ('20',), Annotation: oye
    Time Stamp: ('20',), Annotation: hay melloc en ahí
    Time Stamp: ('20',), Annotation: yaa
    Time Stamp: ('20',), Annotation: yo también debo ir a recoger las okas
    Time Stamp: ('20',), Annotation: debo guardar ya que por atras yo hice remover la tierra
    Time Stamp: ('22',), Annotation: jala
    Time Stamp: ('22',), Annotation: mi madre (.,....)
    Time Stamp: ('23',), Annotation: mmm
    Time Stamp: ('23',), Annotation:  yo no puedo hacer mucho ya que estoy con el niño pequeño
    Time Stamp: ('23',), Annotation: y mas el frio con el niño
    Time Stamp: ('23',), Annotation: con el niño no puedo andar ya que llora mucho
    Time Stamp: ('23',), Annotation: el se quiere acostarse ya que cargado no se enseña
    Time Stamp: ('23',), Annotation: mi madre aún no viene debo de cocinar
    Time Stamp: ('23',), Annotation: y el Rodolfo
    Time Stamp: ('32',), Annotation: si, a las ovejas debe ir a soltarlas
    Time Stamp: ('32',), Annotation: siendo así por eso pidele
    Time Stamp: ('32',), Annotation: verdad
    Time Stamp: ('32',), Annotation: yaa
    Time Stamp: ('33',), Annotation: mmmmmm
    Time Stamp: ('33',), Annotation: yaaa
    Time Stamp: ('33',), Annotation: mi madre es exonerado por eso no debemos ir
    Time Stamp: ('33',), Annotation: de n uestra parte es exonerada, solo mi hermano Rafael falta pero el debe estar enh una sesión
    Time Stamp: ('33',), Annotation: dijo que baya erchon si dijo que vaya erchon alfonso se vaya
    Time Stamp: ('33',), Annotation: si así dijo
    Time Stamp: ('33',), Annotation: es muy independiente dijeron de doscientos a trescientos  ha de ser de poner dijeron
    Time Stamp: ('33',), Annotation: aún asi debe ir de nuevo a dejar dijeron
    Time Stamp: ('33',), Annotation: si
    Time Stamp: ('33',), Annotation: jala
    Time Stamp: ('34',), Annotation: Joel apure, hay que amarrar el ganado en el mulintin(hierba)
    Time Stamp: ('34',), Annotation: apure o si no abajo en la cancha de las ovejas, no seas asi apure
    Time Stamp: ('34',), Annotation: trae trae rapido
    Time Stamp: ('34',), Annotation: apure apure mientras estoy contento por pelar o si no quién va a pelar
    Time Stamp: ('34',), Annotation: pero hace muy frío
    Time Stamp: ('34',), Annotation: jala
    Time Stamp: ('34',), Annotation: usted señora Zoila ya ahora cuantos años tienes
    Time Stamp: ('34',), Annotation: yaaa
    Time Stamp: ('34',), Annotation: aaa aaa
    Time Stamp: ('34',), Annotation: yo tengo treinta años
    Time Stamp: ('35',), Annotation: mm
    Time Stamp: ('35',), Annotation: treinta cinco tiene él
    Time Stamp: ('35',), Annotation: mm cinco años
    Time Stamp: ('35',), Annotation: son mas de cinco años
    Time Stamp: ('35',), Annotation: si y nada no puedo hacer
    Time Stamp: ('35',), Annotation: ya no se vale toca trabajar
    Time Stamp: ('35',), Annotation: debe pensar que solo paso en casa y  por eso solo él anda trabajando
    Time Stamp: ('35',), Annotation: si mañana debe irse
    Time Stamp: ('35',), Annotation: si
    Time Stamp: ('35',), Annotation: si ha de trabajar ya que se fué a comprar el tablero o algo
    Time Stamp: ('36',), Annotation: mm
    Time Stamp: ('36',), Annotation: conversa algo
    Time Stamp: ('36',), Annotation: que será
    Time Stamp: ('36',), Annotation: jala
    Time Stamp: ('36',), Annotation: cuando es que lo ventilas
    Time Stamp: ('36',), Annotation: mmm
    Time Stamp: ('36',), Annotation: ve y la Norma a que hora dijo que venía
    Time Stamp: ('36',), Annotation: la Rosi no viene verdad
    Time Stamp: ('49',), Annotation: ya
    Time Stamp: ('49',), Annotation: yaaa
    Time Stamp: ('49',), Annotation: como es a Benca a dios no
    Time Stamp: ('49',), Annotation: jala
    Time Stamp: ('49',), Annotation: y el Wilson
    Time Stamp: ('50',), Annotation: mmmm
    Time Stamp: ('50',), Annotation: jalaa
    Time Stamp: ('50',), Annotation: yaaa
    Time Stamp: ('50',), Annotation: ahora no se asoma nadie para que me traiga comprando la hierba
    Time Stamp: ('50',), Annotation: a veintre doleres vendió
    Time Stamp: ('50',), Annotation: mm
    Time Stamp: ('50',), Annotation: si son muchos algo va a vender para comprar otros
    Time Stamp: ('50',), Annotation: en aqui tres mil piden
    Time Stamp: ('50',), Annotation: mmm
    Time Stamp: ('50',), Annotation: jalaaasi
    Time Stamp: ('51',), Annotation: lo que aqui no hay yerba ya no puedo andar a las montañas ya que
    Time Stamp: ('51',), Annotation: anteriormente yo sola solia vivir
    Time Stamp: ('51',), Annotation: solia pastar por kucha tanga, padre loma  de ahí pasaba por atras por laguna de telon por ahí andaba pastoreando las ovejas
    Time Stamp: ('51',), Annotation: demas eran en la base de las piedras en el frente solian comerse las flores
    Time Stamp: ('51',), Annotation: eso es lindo, comiendo eso las ovejas no pasó nada
    Time Stamp: ('51',), Annotation: no se enfermeron las ovejas
    Time Stamp: ('51',), Annotation: m mm yo andando solo en las montañas  no
    Time Stamp: ('51',), Annotation: y el agua es agua de lodo de kocha tanga
    Time Stamp: ('51',), Annotation: eso no podía tomar ya que una vez había tomado y me salió fuego  (bolitas )en la boca ya ahora estoy sana
    Time Stamp: ('51',), Annotation:  pienso irme  con los borreguitos ya que no hay yerba aqui y las ovejas estan con bebes
    Time Stamp: ('52',), Annotation: si no quiero ir, pero  a que hora me voy
    Time Stamp: ('52',), Annotation: cuando me fui a la montaña me salieron unas bolitas en los labios y por el hambre que tenía  (......) uno se piensa ya no irse
    Time Stamp: ('52',), Annotation: pero debo ir por las ovejas
    Time Stamp: ('52',), Annotation: adelantando
    Time Stamp: ('52',), Annotation: si nos vamos cerca de ahí pastamos
    Time Stamp: ('52',), Annotation: mm
    Time Stamp: ('52',), Annotation: antes ustedes se iban o no
    Time Stamp: ('52',), Annotation: en verdad
    Time Stamp: ('52',), Annotation: de ahí (........) te adeudaste
    Time Stamp: ('52',), Annotation: en verdad
    Time Stamp: ('53',), Annotation: vivias unido en el monte
    Time Stamp: ('53',), Annotation: mmmmm
    Time Stamp: ('70',), Annotation: enserio
    Time Stamp: ('70',), Annotation: mmm
    Time Stamp: ('70',), Annotation: deberias haberle hablado sobre los puntos (trabajo de minga en la que se tiene puntos al participar)
    Time Stamp: ('70',), Annotation: ve , yo
    Time Stamp: ('70',), Annotation: en verdad
    Time Stamp: ('70',), Annotation: nosotros en cambio  fuimos  a la puerta de piedra en la que dicen que hay el ganado  bravo
    Time Stamp: ('70',), Annotation: eso quería ver, pero por ahí  ahora  se puede ir a wantalo arriba verdad, eso es camino a pie rrecto
    Time Stamp: ('71',), Annotation: y como se llama,  el carro puede irse por wangaju
    Time Stamp: ('71',), Annotation: ahora por wangaji toca ir
    Time Stamp: ('71',), Annotation: si el chakiñan por una bajada toca pasar
    Time Stamp: ('71',), Annotation: ebntonces como este hermano Mariano solía llevar los ganados allá
    Time Stamp: ('71',), Annotation: en verdad
    Time Stamp: ('71',), Annotation: mmm
    Time Stamp: ('71',), Annotation: en verdad
    Time Stamp: ('71',), Annotation: mmm
    Time Stamp: ('71',), Annotation: entonces usted señora por lo que andaba a las montañas solia andar solita, verdad
    Time Stamp: ('71',), Annotation: verdad
    Time Stamp: ('72',), Annotation: en verdad
    Time Stamp: ('72',), Annotation: yaa
    Time Stamp: ('72',), Annotation: yo de conocer si conosco
