Speaker: simeon
  Tier Type: po, Annotations Count: 369
    Time Stamp: ("'ts216'", "'ts217'"), Annotation: mishkita rriksirkangui ima shina trabajo
    Time Stamp: ("'ts219'", "'ts220'"), Annotation: mjmm
    Time Stamp: ("'ts223'", "'ts224'"), Annotation: mmmm
    Time Stamp: ("'ts229'", "'ts230'"), Annotation: mmm
    Time Stamp: ("'ts231'", "'ts233'"), Annotation: ari chaypi ña wiksata jundachu
    Time Stamp: ("'ts234'", "'ts236'"), Annotation: paktan
    Time Stamp: ("'ts241'", "'ts242'"), Annotation: mmm
    Time Stamp: ("'ts243'", "'ts245'"), Annotation: ari
    Time Stamp: ("'ts246'", "'ts248'"), Annotation: ari
    Time Stamp: ("'ts254'", "'ts256'"), Annotation: kunankaman chayta trabajangi
    Time Stamp: ("'ts261'", "'ts263'"), Annotation: ciertó
    Time Stamp: ("'ts264'", "'ts266'"), Annotation: ima sisata
    Time Stamp: ("'ts268'", "'ts270'"), Annotation: tos
    Time Stamp: ("'ts283'", "'ts285'"), Annotation: mmm
    Time Stamp: ("'ts293'", "'ts294'"), Annotation: a ya
    Time Stamp: ("'ts317'", "'ts319'"), Annotation: mishkita
    Time Stamp: ("'ts320'", "'ts323'"), Annotation: maypi jatuna yachangi
    Time Stamp: ("'ts326'", "'ts327'"), Annotation: mjmm
    Time Stamp: ("'ts347'", "'ts349'"), Annotation: aa ya
    Time Stamp: ("'ts350'", "'ts352'"), Annotation: kunawras imasha trabajachin  trabajakringi cada  puncha o cada semana mishkita kushpa
    Time Stamp: ("'ts353'", "'ts354'"), Annotation: shina tandachishpa comunerokunawan ooo
    Time Stamp: ("'ts355'", "'ts356'"), Annotation: ima
    Time Stamp: ("'ts374'", "'ts377'"), Annotation: aja
    Time Stamp: ("'ts393'", "'ts395'"), Annotation: mmm
    Time Stamp: ("'ts397'", "'ts400'"), Annotation: ashtawan alli alli kanga  nachu  kaypi jatunguichi  apanlla  wasipi
    Time Stamp: ("'ts405'", "'ts406'"), Annotation: ari
    Time Stamp: ("'ts417'", "'ts418'"), Annotation: chuta eee bueno historiakunamandapash gentekuna apanchu
    Time Stamp: ("'ts421'", "'ts423'"), Annotation: mmmm aaa ari ña  gustangichi  kaypi shinangapak aaa
    Time Stamp: ("'ts424'", "'ts426'"), Annotation: ima shina trabajangi
    Time Stamp: ("'ts427'", "'ts428'"), Annotation: maa  ishkay viaje punllapi  japingi ooo   ima shina trabajangi  (.....)rrurashpa
    Time Stamp: ("'ts433'", "'ts434'"), Annotation: mmm
    Time Stamp: ("'ts438'", "'ts441'"), Annotation: ari
    Time Stamp: ("'ts445'", "'ts447'"), Annotation: y chaypi  ña shuk  uku rruashkia charingi   chay yakuta japingapa  o ima shina
    Time Stamp: ("'ts451'", "'ts452'"), Annotation: kay kayta   charinguichu chayta
    Time Stamp: ("'ts454'", "'ts457'"), Annotation: ari
    Time Stamp: ("'ts458'", "'ts459'"), Annotation: cierto
    Time Stamp: ("'ts483'", "'ts484'"), Annotation: mmm
    Time Stamp: ("'ts486'", "'ts489'"), Annotation: mjm
    Time Stamp: ("'ts500'", "'ts503'"), Annotation: cierto
    Time Stamp: ("'ts504'", "'ts506'"), Annotation:   ima chero pero mishki ashtawan  tyan  shuk ima  con la cabuya  chaykunata nachu japingichik
    Time Stamp: ("'ts509'", "'ts510'"), Annotation: tsawarmanta ooo
    Time Stamp: ("'ts513'", "'ts515'"), Annotation: mm,mm ya
    Time Stamp: ("'ts522'", "'ts524'"), Annotation: pero nachu punda chay alpargartes   shinana yacharka chay  cabuyamanta chay
    Time Stamp: ("'ts525'", "'ts526'"), Annotation: oo naaa  na tyarka  punta ima shina  zapatos tyarka kaypi
    Time Stamp: ("'ts531'", "'ts534'"), Annotation: yy alpargate de cabuya na rrikushkianguichu  otavalopi wakimpi rrikurin
    Time Stamp: ("'ts536'", "'ts539'"), Annotation: aa ya
    Time Stamp: ("'ts541'", "'ts543'"), Annotation: entonces solo yakuta japingapak mas  aa chay
    Time Stamp: ("'ts553'", "'ts555'"), Annotation: ari
    Time Stamp: ("'ts557'", "'ts559'"), Annotation: shina niwarka   chay compañera parlarkanchi jawapi  tia nirka  kerosenta rrandina karka shina   chaykuna
    Time Stamp: ("'ts565'", "'ts567'"), Annotation: mmm
    Time Stamp: ("'ts568'", "'ts571'"), Annotation: ari
    Time Stamp: ("'ts575'", "'ts577'"), Annotation: mmmm
    Time Stamp: ("'ts578'", "'ts580'"), Annotation: ari
    Time Stamp: ("'ts582'", "'ts583'"), Annotation: ña na rriksin chay tiempota
    Time Stamp: ("'ts586'", "'ts588'"), Annotation: a yantata yanungapak
    Time Stamp: ("'ts589'", "'ts591'"), Annotation: chilka chilka yanta
    Time Stamp: ("'ts593'", "'ts595'"), Annotation: ari
    Time Stamp: ("'ts596'", "'ts598'"), Annotation: ari
    Time Stamp: ("'ts605'", "'ts607'"), Annotation: ari
    Time Stamp: ("'ts609'", "'ts611'"), Annotation: aaa cierto
    Time Stamp: ("'ts613'", "'ts615'"), Annotation: aaa uksha wasipi yanungapak
    Time Stamp: ("'ts622'", "'ts625'"), Annotation: kay puestomanta ari
    Time Stamp: ("'ts626'", "'ts629'"), Annotation: y yakuta japirkanguichi chay waykomanta
    Time Stamp: ("'ts630'", "'ts632'"), Annotation: chay jawapi nirka fakchakuna shutita charin
    Time Stamp: ("'ts633'", "'ts635'"), Annotation: ciertó
    Time Stamp: ("'ts637'", "'ts639'"), Annotation: jawapi
    Time Stamp: ("'ts642'", "'ts643'"), Annotation: ari
    Time Stamp: ("'ts646'", "'ts651'"), Annotation:  aaa kay ladoman  warmi fakcha jari fakcha
    Time Stamp: ("'ts658'", "'ts660'"), Annotation: ciertó imamanta
    Time Stamp: ("'ts665'", "'ts667'"), Annotation: pero wañuchirka gentekuna wañuchirka
    Time Stamp: ("'ts668'", "'ts670'"), Annotation: shitashta
    Time Stamp: ("'ts673'", "'ts675'"), Annotation: chutaa
    Time Stamp: ("'ts682'", "'ts685'"), Annotation: a shina yanga llamakunawan purishpa oo ima shina
    Time Stamp: ("'ts686'", "'ts691'"), Annotation: chitawan shina  mm llushpi  alpapi ari
    Time Stamp: ("'ts692'", "'ts695'"), Annotation: ima shina chayan  chaymanga kayta rrishpa  washaman
    Time Stamp: ("'ts698'", "'ts699'"), Annotation: chay
    Time Stamp: ("'ts701'", "'ts703'"), Annotation: aaa jawa jawa
    Time Stamp: ("'ts704'", "'ts707'"), Annotation: imamanta kari kari warmita nin
    Time Stamp: ("'ts710'", "'ts712'"), Annotation: kay sectorpi paykuna charirka shuk shutikuna  urku ooo  wayko oo  yaku ima shutikuna  kanllu
    Time Stamp: ("'ts714'", "'ts715'"), Annotation: ari
    Time Stamp: ("'ts716'", "'ts719'"), Annotation: yuruk rrumi
    Time Stamp: ("'ts724'", "'ts726'"), Annotation: payla kocha
    Time Stamp: ("'ts729'", "'ts731'"), Annotation: kay washa waykopik ya
    Time Stamp: ("'ts733'", "'ts735'"), Annotation: sumak
    Time Stamp: ("'ts737'", "'ts738'"), Annotation: y kay puesto  entero shutita charinllu o solo pamba marquito  nin
    Time Stamp: ("'ts744'", "'ts747'"), Annotation: San Carloschu
    Time Stamp: ("'ts749'", "'ts752'"), Annotation: uchilla kashpaka chay shutitallachu charirka mas eee pamba marquito o shukta
    Time Stamp: ("'ts756'", "'ts759'"), Annotation: San Carlos
    Time Stamp: ("'ts760'", "'ts763'"), Annotation: pamba marquito
    Time Stamp: ("'ts764'", "'ts765'"), Annotation: ari
    Time Stamp: ("'ts772'", "'ts775'"), Annotation: jawa ukshaman charinguichik chay llamakuna
    Time Stamp: ("'ts780'", "'ts782'"), Annotation: aja
    Time Stamp: ("'ts784'", "'ts787'"), Annotation: haciendapi trabajarkangui
    Time Stamp: ("'ts789'", "'ts792'"), Annotation: imata animalkunawan o ima
    Time Stamp: ("'ts797'", "'ts798'"), Annotation: mjm
    Time Stamp: ("'ts808'", "'ts809'"), Annotation: chaymantachu kan
    Time Stamp: ("'ts811'", "'ts813'"), Annotation: jari
    Time Stamp: ("'ts815'", "'ts817'"), Annotation: a aaa
    Time Stamp: ("'ts828'", "'ts831'"), Annotation: mjm
    Time Stamp: ("'ts832'", "'ts834'"), Annotation: kutin
    Time Stamp: ("'ts845'", "'ts847'"), Annotation: chaypi chay escuelapi chayman
    Time Stamp: ("'ts848'", "'ts849'"), Annotation: ari
    Time Stamp: ("'ts854'", "'ts855'"), Annotation: mmm cierto
    Time Stamp: ("'ts856'", "'ts857'"), Annotation: mjm
    Time Stamp: ("'ts859'", "'ts860'"), Annotation: y kunan horas tyan
    Time Stamp: ("'ts862'", "'ts863'"), Annotation: tyancha
    Time Stamp: ("'ts864'", "'ts865'"), Annotation: escuela colegio maypi tyan
    Time Stamp: ("'ts868'", "'ts869'"), Annotation: octavo jipaman
    Time Stamp: ("'ts872'", "'ts873'"), Annotation: mjm
    Time Stamp: ("'ts874'", "'ts877'"), Annotation: mayman otonman mayman
    Time Stamp: ("'ts878'", "'ts879'"), Annotation: ari
    Time Stamp: ("'ts882'", "'ts884'"), Annotation: a chay otonta tapuna munarkani chay  oton
    Time Stamp: ("'ts885'", "'ts887'"), Annotation: chay parroquia kan nachu
    Time Stamp: ("'ts888'", "'ts890'"), Annotation: oton
    Time Stamp: ("'ts891'", "'ts892'"), Annotation: tayta mama abuelokuna nirka
    Time Stamp: ("'ts893'", "'ts894'"), Annotation: ima significado charin oton
    Time Stamp: ("'ts901'", "'ts903'"), Annotation: a chaycho cementerio tukuy kay comunidadkuna
    Time Stamp: ("'ts905'", "'ts907'"), Annotation: finadospi rringuichik
    Time Stamp: ("'ts909'", "'ts911'"), Annotation: ari
    Time Stamp: ("'ts920'", "'ts922'"), Annotation: jm
    Time Stamp: ("'ts925'", "'ts926'"), Annotation: a ya ya
    Time Stamp: ("'ts928'", "'ts929'"), Annotation: mmm
    Time Stamp: ("'ts932'", "'ts935'"), Annotation: cierto kaypi ladulla chari charinkapak
    Time Stamp: ("'ts936'", "'ts939'"), Annotation: mmm
    Time Stamp: ("'ts940'", "'ts942'"), Annotation: mm
    Time Stamp: ("'ts945'", "'ts947'"), Annotation: chay oton gentekuna mishuchu kan o rrunakuna
    Time Stamp: ("'ts948'", "'ts949'"), Annotation: ña mishu llaktakan kan urapi chay urapi
    Time Stamp: ("'ts950'", "'ts952'"), Annotation: chaypi o kay sectorpi a a
    Time Stamp: ("'ts953'", "'ts954'"), Annotation: a a sapallu tarpuna yachanllu
    Time Stamp: ("'ts956'", "'ts957'"), Annotation: sandia a jan
    Time Stamp: ("'ts958'", "'ts959'"), Annotation: kaypi
    Time Stamp: ("'ts963'", "'ts965'"), Annotation: y urapi mashna tyan
    Time Stamp: ("'ts968'", "'ts971'"), Annotation: tyanmi shuk otonpi tyan shuk  redondelpe tyan shuk zambokuna
    Time Stamp: ("'ts972'", "'ts974'"), Annotation: estatua tyan ari nachu  ari
    Time Stamp: ("'ts976'", "'ts977'"), Annotation: na mucho tiempo
    Time Stamp: ("'ts979'", "'ts980'"), Annotation: mmm
    Time Stamp: ("'ts983'", "'ts985'"), Annotation: buenas
    Time Stamp: ("'ts996'", "'ts998'"), Annotation: ima tukurka
    Time Stamp: ("'ts1005'", "'ts1007'"), Annotation: samuy parlangapak shamuy parlangapak
    Time Stamp: ("'ts1026'", "'ts1028'"), Annotation: animalkuna ña rrikunguichik
    Time Stamp: ("'ts1030'", "'ts1031'"), Annotation: ña shamujun a ya
    Time Stamp: ("'ts1032'", "'ts1035'"), Annotation: ya
    Time Stamp: ("'ts1037'", "'ts1039'"), Annotation: bueno ima horas kaypi casi kay ladopi kan kayta japisha porque animalkuna rringalla nachu wasiman
    Time Stamp: ("'ts1041'", "'ts1043'"), Annotation: ya
    Time Stamp: ("'ts1044'", "'ts1046'"), Annotation: ya ya bueno pero kay ima horas kayta shamun o nachu
    Time Stamp: ("'ts1047'", "'ts1051'"), Annotation: tzawarkunata rikuchun rrikushun chayman asta asta paykuna shamuna kaman
    Time Stamp: ("'ts1052'", "'ts1055'"), Annotation: quieren ir a verlos ya voy a acerlo mobil el
    Time Stamp: ("'ts1058'", "'ts1060'"), Annotation: paypash kichwata estudiajun
    Time Stamp: ("'ts1062'", "'ts1064'"), Annotation: pero paypak yachachik shina oriente quichwata yachachine payta  shuk layata uyashkanguichu
    Time Stamp: ("'ts1066'", "'ts1069'"), Annotation: cierto
    Time Stamp: ("'ts1070'", "'ts1073'"), Annotation: parlan quichwa paypak
    Time Stamp: ("'ts1075'", "'ts1077'"), Annotation: maypi kawsan pay
    Time Stamp: ("'ts1078'", "'ts1080'"), Annotation: kikinba ushi ushiwan cierto
    Time Stamp: ("'ts1082'", "'ts1085'"), Annotation: si e pero orientemanda
    Time Stamp: ("'ts1086'", "'ts1088'"), Annotation: aa
    Time Stamp: ("'ts1089'", "'ts1090'"), Annotation: ya vecina
    Time Stamp: ("'ts1095'", "'ts1096'"), Annotation: falta bastante
    Time Stamp: ("'ts1098'", "'ts1099'"), Annotation: bueno
    Time Stamp: ("'ts1133'", "'ts1134'"), Annotation: a chayta tapuna munarkani porque ishkayta uyarkani  kaypi
    Time Stamp: ("'ts1135'", "'ts1137'"), Annotation: tzawar shuk
    Time Stamp: ("'ts1138'", "'ts1140'"), Annotation: kuti shuk uyajurkanchi kaypi
    Time Stamp: ("'ts1141'", "'ts1143'"), Annotation: eee tzawro
    Time Stamp: ("'ts1145'", "'ts1148'"), Annotation: tzawur aa tzawur  aaa ya ya ya
    Time Stamp: ("'ts1151'", "'ts1153'"), Annotation: wakinkuna kaypi ninga nachu tzawru
    Time Stamp: ("'ts1156'", "'ts1158'"), Annotation: penco ari
    Time Stamp: ("'ts1160'", "'ts1162'"), Annotation: jaku rrikungapak
    Time Stamp: ("'ts1167'", "'ts1168'"), Annotation: aa ya
    Time Stamp: ("'ts1170'", "'ts1172'"), Annotation: jaku
    Time Stamp: ("'ts1173'", "'ts1175'"), Annotation: asha rriksingapak animalkuna shamuna kan
    Time Stamp: ("'ts1177'", "'ts1179'"), Annotation: kikimbash animalkuna charinki
    Time Stamp: ("'ts1180'", "'ts1182'"), Annotation: a ya
    Time Stamp: ("'ts1184'", "'ts1186'"), Annotation: ari
    Time Stamp: ("'ts1190'", "'ts1193'"), Annotation: rruna llama charin yachanki kaypi o na
    Time Stamp: ("'ts1194'", "'ts1197'"), Annotation: tyan ari toparkani chay chumiospi
    Time Stamp: ("'ts1198'", "'ts1200'"), Annotation: risa
    Time Stamp: ("'ts1201'", "'ts1202'"), Annotation: a ya yay
    Time Stamp: ("'ts1204'", "'ts1206'"), Annotation: aver aver
    Time Stamp: ("'ts1207'", "'ts1208'"), Annotation: pudini pero camarawan
    Time Stamp: ("'ts1212'", "'ts1214'"), Annotation: a ya
    Time Stamp: ("'ts1217'", "'ts1218'"), Annotation: imamanta tapashkata charinki plasticowan
    Time Stamp: ("'ts1220'", "'ts1222'"), Annotation: aa cierto chay tamya yaku mana valinchu
    Time Stamp: ("'ts1225'", "'ts1227'"), Annotation: cierto chapun
    Time Stamp: ("'ts1232'", "'ts1233'"), Annotation: ari
    Time Stamp: ("'ts1234'", "'ts1236'"), Annotation: ja a
    Time Stamp: ("'ts1237'", "'ts1238'"), Annotation: y shuklla utujuta shinankichi o
    Time Stamp: ("'ts1239'", "'ts1240'"), Annotation: o yakuta maypi yakuta japinkichi shuklla tyan shuk puesto o achkka
    Time Stamp: ("'ts1241'", "'ts1244'"), Annotation: o shuklla o maypi kan medio shunkupi
    Time Stamp: ("'ts1247'", "'ts1248'"), Annotation: aja
    Time Stamp: ("'ts1251'", "'ts1252'"), Annotation: shina tapa rrurrashpa
    Time Stamp: ("'ts1253'", "'ts1255'"), Annotation: mjm
    Time Stamp: ("'ts1258'", "'ts1260'"), Annotation: ari entonces chayta otojuta charinki chay hojawan tapashka
    Time Stamp: ("'ts1262'", "'ts1265'"), Annotation: ama yaku yayjuchun
    Time Stamp: ("'ts1268'", "'ts1269'"), Annotation: mm
    Time Stamp: ("'ts1270'", "'ts1271'"), Annotation: ari
    Time Stamp: ("'ts1273'", "'ts1274'"), Annotation: mjm
    Time Stamp: ("'ts1276'", "'ts1277'"), Annotation: mjm
    Time Stamp: ("'ts1279'", "'ts1280'"), Annotation: y mashna llukshin punllapi kay shuk shuk yuramanta
    Time Stamp: ("'ts1282'", "'ts1283'"), Annotation: ya
    Time Stamp: ("'ts1286'", "'ts1287'"), Annotation: ya
    Time Stamp: ("'ts1289'", "'ts1291'"), Annotation: ja aa
    Time Stamp: ("'ts1293'", "'ts1294'"), Annotation: chawpi
    Time Stamp: ("'ts1295'", "'ts1297'"), Annotation: osea qui shuk shuk rato ña wañunka mushukta tarpuna
    Time Stamp: ("'ts1302'", "'ts1304'"), Annotation: ña tukurin aa ya
    Time Stamp: ("'ts1305'", "'ts1306'"), Annotation: y chaypika mushukta ima shina mushukta tarinki kaykuna pura
    Time Stamp: ("'ts1314'", "'ts1315'"), Annotation: mm
    Time Stamp: ("'ts1316'", "'ts1317'"), Annotation: mmm
    Time Stamp: ("'ts1321'", "'ts1323'"), Annotation: y chay horas mushukta
    Time Stamp: ("'ts1325'", "'ts1327'"), Annotation: aa rrandina kanki
    Time Stamp: ("'ts1328'", "'ts1331'"), Annotation: imashina alpa dueñomanta
    Time Stamp: ("'ts1333'", "'ts1335'"), Annotation: cierto
    Time Stamp: ("'ts1338'", "'ts1341'"), Annotation: mm y mashna mashna kan chayta
    Time Stamp: ("'ts1342'", "'ts1343'"), Annotation: ajm
    Time Stamp: ("'ts1344'", "'ts1346'"), Annotation: ari
    Time Stamp: ("'ts1347'", "'ts1351'"), Annotation:  pero y chaypi ali ali yurata rrikukpika chayta rrikushpa tapunki dueñota nachu  jatuwanki shina
    Time Stamp: ("'ts1354'", "'ts1356'"), Annotation: aaa
    Time Stamp: ("'ts1358'", "'ts1360'"), Annotation: mm pero imanishpa ajenokunaman rrina kanki nachu kikimba alpapi  tyanka
    Time Stamp: ("'ts1364'", "'ts1365'"), Annotation: aja
    Time Stamp: ("'ts1366'", "'ts1369'"), Annotation: pero kutin tarpukpi
    Time Stamp: ("'ts1370'", "'ts1371'"), Annotation: ari
    Time Stamp: ("'ts1373'", "'ts1374'"), Annotation: ari por que kay chimbapi rrikukpi rrikuy kay filo tarpushka kan puro
    Time Stamp: ("'ts1375'", "'ts1379'"), Annotation: tzawar nachu pùro tukuy tuypi como ñan ladopi nachu
    Time Stamp: ("'ts1380'", "'ts1382'"), Annotation: ari
    Time Stamp: ("'ts1384'", "'ts1385'"), Annotation: shinachu karka punta
    Time Stamp: ("'ts1386'", "'ts1388'"), Annotation: tukta ari
    Time Stamp: ("'ts1390'", "'ts1391'"), Annotation: mjm
    Time Stamp: ("'ts1392'", "'ts1393'"), Annotation: mmm
    Time Stamp: ("'ts1395'", "'ts1397'"), Annotation: como serca o ñan shina filo katishpa tarpuna yachan
    Time Stamp: ("'ts1403'", "'ts1405'"), Annotation: ajam
    Time Stamp: ("'ts1406'", "'ts1407'"), Annotation: ari
    Time Stamp: ("'ts1409'", "'ts1410'"), Annotation: ari rrikuni chaypipash tyan ari aaa
    Time Stamp: ("'ts1411'", "'ts1412'"), Annotation: pero ciempre tarpuna kan o paykuna yanga wiñanga
    Time Stamp: ("'ts1414'", "'ts1415'"), Annotation: ajaa
    Time Stamp: ("'ts1417'", "'ts1419'"), Annotation: yanga pero ima shina filopi churan si no tarpushpa
    Time Stamp: ("'ts1421'", "'ts1425'"), Annotation: aa lenderuta ña shitashka ña wiñanlla ña lenderupi
    Time Stamp: ("'ts1426'", "'ts1428'"), Annotation: pero imata charin kayka muyo o imata kan  kay shina muyo imashina wiñan
    Time Stamp: ("'ts1434'", "'ts1435'"), Annotation: mjm
    Time Stamp: ("'ts1436'", "'ts1437'"), Annotation: mjm
    Time Stamp: ("'ts1440'", "'ts1442'"), Annotation: aa
    Time Stamp: ("'ts1443'", "'ts1447'"), Annotation: entonces siempre tarirkanguichi na tarpurkanguichi siempre tarishka waoo
    Time Stamp: ("'ts1449'", "'ts1450'"), Annotation: llamakunaka
    Time Stamp: ("'ts1452'", "'ts1454'"), Annotation: (risa )
    Time Stamp: ("'ts1456'", "'ts1457'"), Annotation: paykunawan tupangapak
    Time Stamp: ("'ts1458'", "'ts1460'"), Annotation: ya
    Time Stamp: ("'ts1463'", "'ts1465'"), Annotation: bueno jaku chay uranipi tupashun paykuna
    Time Stamp: ("'ts1466'", "'ts1468'"), Annotation: ari jaku
    Time Stamp: ("'ts1469'", "'ts1470'"), Annotation: tupangapak
    Time Stamp: ("'ts1473'", "'ts1474'"), Annotation: ña tunta shina tayta mamakunawa  ñampi tupakpika ima shina saludana yachan yacharkanguichik punta
    Time Stamp: ("'ts1476'", "'ts1477'"), Annotation: aa chaypi
    Time Stamp: ("'ts1479'", "'ts1481'"), Annotation: ña chayamujun ña chayamujun
    Time Stamp: ("'ts1483'", "'ts1484'"), Annotation: ñanta mañachipay nirkanguichi o ima shina
    Time Stamp: ("'ts1485'", "'ts1487'"), Annotation: parlana  yacharkanguichi
    Time Stamp: ("'ts1488'", "'ts1490'"), Annotation: ari
    Time Stamp: ("'ts1491'", "'ts1492'"), Annotation: imashna buenos dias
    Time Stamp: ("'ts1494'", "'ts1495'"), Annotation: buenas tardes
    Time Stamp: ("'ts1497'", "'ts1498'"), Annotation: kawsanguichu
    Time Stamp: ("'ts1500'", "'ts1501'"), Annotation: ari
    Time Stamp: ("'ts1503'", "'ts1504'"), Annotation: ari
    Time Stamp: ("'ts1506'", "'ts1508'"), Annotation: ña chayamujun
    Time Stamp: ("'ts1512'", "'ts1514'"), Annotation: ari
    Time Stamp: ("'ts1516'", "'ts1518'"), Annotation: chaypi ñanta mañachi chaypi kutichikpi ima shina nina kanchi
    Time Stamp: ("'ts1521'", "'ts1525'"), Annotation: yalilla ari yalilla  vecina yalilla mama  tayta chaykuna
    Time Stamp: ("'ts1526'", "'ts1528'"), Annotation: tia vecina
    Time Stamp: ("'ts1529'", "'ts1530'"), Annotation: chaytak kinguita ninguichik o ima shina ninguichik
    Time Stamp: ("'ts1531'", "'ts1532'"), Annotation: otavalope ya wakinpi nin shamuy nikpi ña recto parlan
    Time Stamp: ("'ts1533'", "'ts1535'"), Annotation: kayguman shamupay  tayta taytagu  chayta nikpi kingui nin
    Time Stamp: ("'ts1536'", "'ts1537'"), Annotation: ari kinguchishpa rriman
    Time Stamp: ("'ts1538'", "'ts1540'"), Annotation: ari
    Time Stamp: ("'ts1543'", "'ts1544'"), Annotation: kunanka imata wasima apana kangui kangui kaykuna oo
    Time Stamp: ("'ts1546'", "'ts1547'"), Annotation: mikujun
    Time Stamp: ("'ts1550'", "'ts1552'"), Annotation: mashna llamata charinki
    Time Stamp: ("'ts1554'", "'ts1555'"), Annotation: ja a
    Time Stamp: ("'ts1556'", "'ts1557'"), Annotation: chunga
    Time Stamp: ("'ts1561'", "'ts1564'"), Annotation: chunga diez kashpa
    Time Stamp: ("'ts1566'", "'ts1568'"), Annotation: y shuk shuk wagra
    Time Stamp: ("'ts1570'", "'ts1571'"), Annotation: chusku wahra
    Time Stamp: ("'ts1573'", "'ts1574'"), Annotation: chaypi tyan
    Time Stamp: ("'ts1575'", "'ts1577'"), Annotation: uju juy
    Time Stamp: ("'ts1579'", "'ts1580'"), Annotation: alkukuna ayudanchu
    Time Stamp: ("'ts1582'", "'ts1585'"), Annotation: chaypi shamun
    Time Stamp: ("'ts1588'", "'ts1590'"), Annotation: yanga
    Time Stamp: ("'ts1592'", "'ts1594'"), Annotation: ari
    Time Stamp: ("'ts1604'", "'ts1607'"), Annotation: dañochina yachanllu
    Time Stamp: ("'ts1608'", "'ts1610'"), Annotation: (risa)
    Time Stamp: ("'ts1619'", "'ts1621'"), Annotation: ñapa ña purichishun asta karukaman chayta firmasha
    Time Stamp: ("'ts1623'", "'ts1624'"), Annotation: ya
    Time Stamp: ("'ts1627'", "'ts1628'"), Annotation: ari
    Time Stamp: ("'ts1636'", "'ts1638'"), Annotation: ari (vamos aca nomas siguiendo)
    Time Stamp: ("'ts1639'", "'ts1640'"), Annotation: jaku jaku wasiman
    Time Stamp: ("'ts1643'", "'ts1647'"), Annotation: watana tuta tuta watangui shina puñuchun
